K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1		NPOP1	NPOP2	RSANC	Nem	T2	T1	MUTRATE	GEOM	MIG21
21.1	19.1	20.1	1.41421	34.2	0.96875	0.936154	0.0143273	0.0348588	0.952452	0.023049	0.965102	0.210598	0.437576	0.136776	0.299302	0.324087	0.160498	0.314495	0.195142	0.176421	0.116431	0.105476	0.185782	0.0132372	141.7	85.3	87.0147	77.6689	113.5	39.8808	145.7	0.029584	2214.92		68784	102522	98.5034243	7.4107748	63254	57867	5.49991e-04	0.1714582	7.22847e-05
23.1	26.8	24.95	2.6163	44.1	0.976008	0.970513	0.00923662	0.0167377	0.97326	0.00388572	0.981925	0.110433	0.139894	0.0573259	0.0773135	0.125164	0.0208325	0.197459	0.103329	0.122544	0.0521686	0.0712296	0.112937	0.0135871	275.8	259.7	192.894	187.587	267.75	11.3844	286.7	0.018094	1342.11		87627	100815	22.5754057	4.5432087	12387	143960	9.20400e-04	0.2093463	4.50648e-05
11.4	8.5	9.95	2.05061	12.8	0.902419	0.821923	0.021171	0.0747984	0.862171	0.0569195	0.877817	0.787058	0.869463	0.105957	0.10929	0.828261	0.0582687	0.862654	0.774769	0.571523	0.0995048	0.162923	0.673146	0.143716	13.7	8.9	2.54078	3.24722	11.3	3.39411	13.9	0.0450197	1.95896		148152	108955	91.0679082	8.1198506	70813	1079	5.78537e-04	0.2516953	7.45248e-05
9.9	3.4	6.65	4.59619	10.4	0.868548	0.473205	0.0502174	0.134953	0.670877	0.27955	0.715141	0.80931	0.83619	0.180156	0.187962	0.82275	0.0190073	0.816004	0.784229	0.265068	0.184	0.0765404	0.524648	0.367102	11.8	3.4	3.3928	2.01108	7.6	5.9397	12.3	0.170764	11.2651		95324	121342	11.0883144	9.9633690	95762	248098	4.76525e-04	0.1785009	8.21098e-05
24.7	26.9	25.8	1.55563	45.4	0.98246	0.973974	0.0050336	0.0131586	0.978217	0.00600003	0.98302	0.208702	0.25538	0.133566	0.148051	0.232041	0.0330064	0.333684	0.187548	0.203957	0.10583	0.113171	0.195752	0.0116032	160.5	136.9	81.0805	69.9102	148.7	16.6877	169.5	0.010685	1408.6		128597	18128	52.7405480	1.9328221	103570	80954	1.15356e-04	0.1860789	1.06621e-04
15.7	17.1	16.4	0.989949	23.3	0.940927	0.936154	0.00945887	0.0185767	0.938541	0.00337543	0.948826	0.566819	0.711783	0.180618	0.169885	0.639301	0.102505	0.719556	0.490968	0.532065	0.125278	0.140754	0.511517	0.02906	29.3	24.7	10.1877	9.52249	27	3.25269	32.8	0.0219772	34.0783		97917	60120	82.0111720	2.6507082	61816	197546	5.99469e-04	0.2536909	4.40903e-05
20.9	22.2	21.55	0.919239	34.9	0.966935	0.960128	0.00988612	0.0130946	0.963532	0.00481347	0.97097	0.245034	0.518237	0.177767	0.171886	0.381636	0.193184	0.384111	0.238224	0.242291	0.173906	0.156909	0.240258	0.00287623	116.1	49.8	61.3849	28.5883	82.95	46.8812	119.5	0.0159693	304.026		106194	108331	28.0197588	0.7159479	25998	143631	2.71692e-04	0.2902182	6.60889e-06
23.4	27	25.2	2.54558	45.8	0.977016	0.975513	0.00872104	0.00760756	0.976264	0.001063	0.983959	0.172387	0.185646	0.0382824	0.0521303	0.179017	0.00937577	0.26704	0.136329	0.157485	0.0291812	0.0324937	0.146907	0.0149595	145	154.5	53.9011	41.299	149.75	6.71751	177.6	0.015667	487.909		173925	178976	21.4905057	3.1250898	50440	44043	4.06206e-04	0.1014925	1.74609e-05
21.2	23.7	22.45	1.76777	34.9	0.970161	0.963077	0.00968302	0.0176801	0.966619	0.0050094	0.969131	0.184014	0.456271	0.10541	0.271971	0.320142	0.192515	0.285899	0.179732	0.192863	0.103535	0.102028	0.186298	0.00928546	155.3	88.5	88.6091	77.3164	121.9	47.2347	159.3	0.00599278	676.534		2998	184952	63.4700314	8.3340202	10306	30342	9.92589e-04	0.2944361	4.50604e-05
17.1	13.8	15.45	2.33345	25.2	0.94254	0.905385	0.0258584	0.0317898	0.923962	0.0262731	0.945462	0.322376	0.705898	0.162491	0.19099	0.514137	0.271191	0.426353	0.286966	0.251897	0.118445	0.158617	0.269431	0.0247979	67.8	20.9	48.6845	10.3864	44.35	33.1633	71.6	0.0486795	1165.99		2860	73895	53.2956698	4.9470708	99640	239295	6.10937e-04	0.2050544	6.69473e-05
18.3	21.1	19.7	1.9799	36.5	0.958065	0.957949	0.0158693	0.0144391	0.958007	8.18817e-05	0.975117	0.361085	0.343892	0.174531	0.19202	0.352488	0.0121574	0.406028	0.20444	0.234286	0.0717559	0.0859407	0.219363	0.0211042	61.3	82.1	33.8397	48.1236	71.7	14.7078	100.2	0.0344506	944.126		147416	43110	78.2435139	4.5352597	73709	60547	1.47048e-04	0.2270688	1.05202e-04
21.1	19.8	20.45	0.919239	31.3	0.967137	0.952436	0.0101499	0.0154255	0.959786	0.0103953	0.964984	0.257527	0.606953	0.181304	0.1751	0.43224	0.247082	0.359659	0.247642	0.23703	0.177232	0.179188	0.242336	0.00750336	125.3	35.6	80.6833	17.3986	80.45	63.4275	130.3	0.012417	2767.84		15230	120481	55.9308011	9.9503895	30338	223922	4.94766e-04	0.2034300	8.25889e-05
18.1	16.5	17.3	1.13137	25.9	0.955645	0.929359	0.0135079	0.0208698	0.942502	0.0185871	0.947848	0.304776	0.526969	0.241744	0.279733	0.415873	0.157114	0.359869	0.264809	0.231611	0.203393	0.158111	0.24821	0.0234741	100.6	53.1	71.1777	52.435	76.85	33.5876	105.1	0.0143242	403.459		57360	90209	73.2775620	9.9947238	124153	149445	2.80672e-04	0.1010929	1.10795e-04
16.7	15.7	16.2	0.707107	22.6	0.941734	0.92	0.0143965	0.0311773	0.930867	0.0153682	0.938067	0.27785	0.4407	0.275553	0.324635	0.359275	0.115152	0.330485	0.251617	0.236618	0.220515	0.225526	0.244117	0.0106058	102.1	74.6	56.3943	66.8601	88.35	19.4454	103.9	0.0178114	109.772		160914	12956	28.9995300	7.5391090	123148	237145	9.08934e-04	0.1468438	5.81901e-04
10.4	8.9	9.65	1.06066	13.6	0.860484	0.847564	0.0822631	0.0510981	0.854024	0.00913566	0.883998	0.745899	0.822044	0.254659	0.129027	0.783971	0.0538425	0.80228	0.634588	0.566927	0.240297	0.224897	0.600757	0.0478436	17.6	10.1	16.5005	2.46982	13.85	5.3033	19.9	0.0670549	31.457		163846	122420	75.3819772	4.0806842	116765	111134	6.11951e-04	0.1994700	3.33335e-05
15.3	20.4	17.85	3.60624	27.2	0.933871	0.95359	0.0216686	0.0168552	0.94373	0.0139433	0.955556	0.377863	0.379875	0.220243	0.172953	0.378869	0.0014224	0.506305	0.285886	0.373944	0.134577	0.171758	0.329915	0.0622666	79	85.5	103.536	97.8573	82.25	4.59619	87.3	0.0221103	92.1691		127692	36794	10.1776357	0.8233361	16105	98495	7.94290e-04	0.1016693	2.23769e-05
16.3	12.4	14.35	2.75772	19.7	0.9375	0.889359	0.0307529	0.038438	0.913429	0.0340408	0.919875	0.649937	0.680525	0.231857	0.23958	0.665231	0.0216295	0.757826	0.62488	0.507718	0.204462	0.225754	0.566299	0.082846	30.9	22.1	22.4125	18.1992	26.5	6.22254	31.4	0.0197663	19.9741		112980	93688	20.6166584	0.4316922	121503	154781	6.63811e-04	0.2005469	4.60776e-06
22.8	25.4	24.1	1.83848	40.3	0.974597	0.97141	0.0131418	0.0100777	0.973004	0.00225321	0.977504	0.161989	0.310798	0.141384	0.23825	0.236393	0.105223	0.243609	0.144192	0.166543	0.142613	0.186251	0.155367	0.0158042	209.1	160.7	112.811	150.741	184.9	34.224	257.1	0.00952006	1745.72		79264	34144	70.0198075	1.8141892	38584	151934	1.59859e-04	0.2156678	5.31335e-05
13.2	9.6	11.4	2.54558	14.8	0.90625	0.834103	0.0398295	0.0540195	0.870176	0.0510159	0.877347	0.424041	0.744684	0.321616	0.143058	0.584363	0.226728	0.471171	0.42024	0.330851	0.317903	0.276928	0.375546	0.0632078	62.4	12.1	50.3746	2.84605	37.25	35.5675	62.5	0.0253795	30.7079		192789	75122	89.4267056	1.5994516	95966	11161	7.71145e-04	0.1556195	2.12914e-05
23.4	24	23.7	0.424264	38.4	0.975202	0.965385	0.0114858	0.0196023	0.970293	0.00694167	0.9732	0.20327	0.215192	0.0771265	0.0943581	0.209231	0.00842985	0.301081	0.187898	0.188857	0.0722191	0.0660082	0.188378	0.000677861	130	126.3	49.1664	47.0131	128.15	2.6163	138.1	0.00709102	114.931		177228	52940	79.4306271	9.5015691	78260	145404	4.41107e-04	0.1603481	1.79478e-04
18.8	21.1	19.95	1.62635	33.2	0.95625	0.957051	0.0157909	0.0148193	0.956651	0.000566592	0.968036	0.230782	0.395358	0.132893	0.259698	0.31307	0.116373	0.373095	0.219115	0.236852	0.126543	0.117889	0.227983	0.0125422	120.6	102.5	102.195	111.995	111.55	12.7986	125.5	0.0231214	1516.2		133692	23883	5.4934326	8.0386197	80093	72769	2.50938e-04	0.1481606	3.36583e-04
18.1	18.9	18.5	0.565685	26.8	0.957258	0.948718	0.0108697	0.0190639	0.952988	0.00603877	0.956182	0.471424	0.591983	0.176247	0.196893	0.531704	0.085248	0.645402	0.44937	0.461738	0.173719	0.174442	0.455554	0.00874521	45.7	37.4	26.3399	24.1946	41.55	5.86899	47.8	0.00765906	27.8545		129631	75716	51.4334155	7.7423080	84656	131046	7.76470e-04	0.1720366	1.02255e-04
11.8	13.6	12.7	1.27279	21	0.86996	0.899359	0.0753842	0.0389346	0.884659	0.0207884	0.925469	0.380659	0.661133	0.239883	0.225018	0.520896	0.198325	0.473163	0.284965	0.315033	0.186661	0.181414	0.299999	0.0212611	43.9	24.8	26.6977	18.5879	34.35	13.5057	55.7	0.081016	823.095		59566	167325	28.8853320	1.7807560	96048	47453	6.66405e-04	0.1525891	1.06425e-05
9.5	11.1	10.3	1.13137	15.5	0.827823	0.872179	0.0715478	0.0378588	0.850001	0.0313651	0.897418	0.51172	0.734365	0.23744	0.231719	0.623043	0.157434	0.642654	0.40126	0.479974	0.1466	0.195212	0.440617	0.0556594	23	15.9	16.5328	6.7897	19.45	5.02046	26.5	0.0951261	151.406		159996	17370	98.9096124	1.6824328	122335	83845	4.01523e-04	0.1310434	9.68585e-05
22	26.1	24.05	2.89914	38.5	0.970363	0.973205	0.00921704	0.00763153	0.971784	0.00200976	0.976956	0.365767	0.419242	0.133097	0.108289	0.392505	0.0378126	0.563093	0.326111	0.383254	0.104346	0.114778	0.354683	0.0404057	67.6	65.5	26.9988	19.0044	66.55	1.48492	73.7	0.0101877	262.649		104512	64393	66.7821559	5.3395769	116350	135580	8.44035e-04	0.2207490	8.29217e-05
19.3	18.3	18.8	0.707107	25.7	0.962903	0.946154	0.0123261	0.0136083	0.954529	0.0118436	0.956886	0.58544	0.611965	0.153637	0.169039	0.598702	0.0187559	0.747096	0.572555	0.533354	0.154422	0.124625	0.552955	0.0277186	35.8	33.3	18.6774	20.5321	34.55	1.76777	37.2	0.0068927	14.7485		15656	11617	87.1847968	5.8959388	34628	138975	6.83883e-04	0.2246278	5.07527e-04
14.6	23.1	18.85	6.01041	29.6	0.923387	0.963077	0.0209307	0.0129734	0.943232	0.0280649	0.962128	0.334425	0.431635	0.197823	0.198008	0.38303	0.0687378	0.485164	0.241775	0.384089	0.109242	0.168641	0.312932	0.100631	84	87.6	108.13	102.488	85.8	2.54558	93.7	0.0339272	355.254		92944	141570	96.1105653	4.5767553	75408	10906	9.70044e-04	0.2026155	3.23286e-05
22.2	21.8	22	0.282843	34	0.973992	0.959231	0.0121508	0.00828222	0.966611	0.0104377	0.970501	0.32243	0.44518	0.15905	0.21096	0.383805	0.086798	0.445344	0.288496	0.294906	0.131402	0.149603	0.291701	0.00453275	97.3	63.1	76.1169	43.8316	80.2	24.1831	101.7	0.00969122	222.788		119371	146498	13.7216949	1.0663904	45105	156346	4.72688e-04	0.1088476	7.27921e-06
11.4	6.8	9.1	3.25269	12.2	0.888306	0.747949	0.0394301	0.139605	0.818128	0.0992479	0.836581	0.520999	0.860866	0.291833	0.139839	0.690932	0.240322	0.540773	0.505592	0.28946	0.269738	0.151331	0.397526	0.152829	30.3	7.2	22.8281	2.57337	18.75	16.3342	30.8	0.0612583	10.3714		60159	91300	90.2586043	0.8752925	31042	48932	7.40282e-04	0.2348682	9.58699e-06
20.2	22.6	21.4	1.69706	36.2	0.965323	0.962308	0.0126373	0.011065	0.963815	0.00213185	0.972653	0.130235	0.131037	0.0571405	0.043362	0.130636	0.000566929	0.19966	0.113514	0.123934	0.0441442	0.0406696	0.118724	0.00736766	172.3	193.6	52.466	81.8959	182.95	15.0614	203.3	0.0183279	625.541		74480	116128	21.7709756	3.1064832	73398	146427	3.66607e-04	0.1573605	2.67505e-05
16.5	24.3	20.4	5.51543	34.3	0.936492	0.970385	0.0217819	0.00679608	0.953438	0.0239657	0.969405	0.318056	0.297299	0.232573	0.166209	0.307677	0.0146776	0.372087	0.189731	0.270966	0.112624	0.147077	0.230348	0.0574419	126.7	143.2	152.431	146.357	134.95	11.6673	149.5	0.02849	2172.27		97998	51419	3.2774985	8.7212989	121883	177409	7.67007e-04	0.1956171	1.69612e-04
6.4	24.1	15.25	12.5158	27	0.748387	0.96641	0.0884793	0.0164827	0.857399	0.154166	0.927152	0.742204	0.300295	0.206821	0.21949	0.52125	0.312478	0.314342	0.0917763	0.284362	0.103752	0.228668	0.188069	0.136179	8.2	137.8	2.97396	104.31	73	91.641	152	0.116239	6990.77		4333	42330	63.1791131	8.4332559	36893	157743	9.03088e-04	0.1806963	1.99226e-04
24.4	26.2	25.3	1.27279	44	0.982056	0.973205	0.00732804	0.00913471	0.977631	0.00625883	0.981729	0.1572	0.190525	0.0553937	0.0870283	0.173862	0.0235643	0.255501	0.143478	0.153185	0.0557293	0.0605294	0.148331	0.00686429	172.9	171	63.2059	92.3315	171.95	1.3435	194.6	0.00932167	3201.42		137136	58327	37.3253522	9.6587007	121133	15761	3.94218e-04	0.1355302	1.65596e-04
20.6	20.8	20.7	0.141421	30.1	0.967742	0.957308	0.010103	0.0120729	0.962525	0.00737812	0.965102	0.248926	0.475959	0.201777	0.227633	0.362442	0.160536	0.345321	0.242492	0.238981	0.192257	0.191365	0.240737	0.00248254	173.9	69.2	180.511	74.1857	121.55	74.0341	175.8	0.00654406	531.477		43671	140898	42.6388686	7.3086249	8665	64268	7.94762e-04	0.1237138	5.18717e-05
14.3	17.4	15.85	2.19203	27.3	0.927218	0.939359	0.0242019	0.0141485	0.933288	0.00858515	0.957473	0.551017	0.367632	0.283494	0.27391	0.459324	0.129673	0.346647	0.192427	0.226633	0.137296	0.135742	0.20953	0.0241871	35.4	72.5	24.9052	44.903	53.95	26.2337	98.4	0.0478214	4660.42		142265	185026	47.5652014	5.1706694	41417	195780	2.36726e-04	0.2793933	2.79456e-05
18.1	19.1	18.6	0.707107	32.2	0.953831	0.944744	0.0135896	0.0242383	0.949287	0.00642552	0.965923	0.223634	0.37504	0.0676761	0.264553	0.299337	0.10706	0.368839	0.203267	0.221711	0.0543549	0.0930344	0.212489	0.0130423	88.4	72.7	35.7435	45.2206	80.55	11.1016	95.2	0.0348489	741.089		154163	122279	71.5097029	2.8194632	28413	162094	4.12689e-04	0.1388878	2.30576e-05
7.1	5.6	6.35	1.06066	8	0.774597	0.67641	0.0625166	0.101211	0.725504	0.0694284	0.73439	0.851295	0.890278	0.128342	0.12737	0.870786	0.0275649	0.912121	0.810209	0.637698	0.113729	0.139116	0.723954	0.121984	7.5	5.5	1.35401	1.90029	6.5	1.41421	7.9	0.0386575	0.392203		72557	102565	88.4880114	8.5604012	64690	9788	5.63360e-04	0.1742341	8.34632e-05
10.4	23.8	17.1	9.47523	30.9	0.879839	0.966154	0.039863	0.0123592	0.922996	0.061034	0.961346	0.190571	0.225938	0.167331	0.171072	0.208254	0.0250083	0.252958	0.0847624	0.190678	0.0485131	0.101331	0.13772	0.0748936	99.6	148.2	76.6278	76.2376	123.9	34.3654	154.7	0.0670885	4994.7		109153	21431	39.7592971	4.5808745	47416	239499	3.93551e-04	0.1248425	2.13750e-04
15.3	23.5	19.4	5.79828	34	0.926411	0.967821	0.0363929	0.0120639	0.947116	0.0292807	0.968818	0.26576	0.235175	0.246379	0.212962	0.250467	0.021627	0.234006	0.114565	0.161574	0.133937	0.167292	0.13807	0.0332406	201.2	212.1	203.89	167.01	206.65	7.70746	291.2	0.0390775	15491.3		88167	4141	12.9369582	0.1280609	50595	60985	1.50444e-04	0.1982178	3.09251e-05
18.4	13.8	16.1	3.25269	23.6	0.95625	0.902821	0.0120237	0.0382081	0.929535	0.0377804	0.939515	0.517339	0.704685	0.130414	0.204185	0.611012	0.132473	0.628437	0.496287	0.376332	0.130947	0.134654	0.436309	0.084821	37.2	21.2	13.2564	11.4678	29.2	11.3137	38.8	0.0273223	24.973		185770	172022	8.2020678	1.1310422	68284	71938	6.96526e-04	0.2693593	6.57499e-06
16.9	16.1	16.5	0.565685	22.5	0.950605	0.927564	0.0121434	0.0286181	0.939084	0.0162923	0.942645	0.502307	0.569645	0.219693	0.30359	0.535976	0.0476151	0.569202	0.441168	0.421528	0.200508	0.216889	0.431348	0.0138877	41.8	44.2	26.3894	39.9633	43	1.69706	53.2	0.0102781	37.4712		31844	63888	33.4511763	6.1058099	109792	203490	8.13161e-04	0.2173939	9.55705e-05
21.5	21.9	21.7	0.282843	39.7	0.971774	0.958333	0.010878	0.017086	0.965054	0.00950412	0.976604	0.198836	0.302362	0.155128	0.203836	0.250599	0.0732036	0.307424	0.175694	0.169745	0.146954	0.109419	0.17272	0.00420632	175.1	112.3	140.425	72.0895	143.7	44.4063	191.4	0.0248747	20359.5		96959	91036	38.9132042	3.1816466	47416	226993	8.56826e-04	0.1559228	3.49493e-05
17.7	20.7	19.2	2.12132	30.5	0.94879	0.957692	0.0221509	0.00980115	0.953241	0.00629465	0.964241	0.329877	0.351521	0.167876	0.16317	0.340699	0.0153047	0.401709	0.237696	0.277511	0.104556	0.117913	0.257603	0.0281529	73.2	74.8	53.9131	49.0369	74	1.13137	89.4	0.021493	229.53		136509	170968	20.1571959	1.1376272	12898	14919	5.78469e-04	0.2031342	6.65404e-06
19.8	18.6	19.2	0.848528	34.6	0.963508	0.941282	0.0116188	0.0299926	0.952395	0.0157162	0.969249	0.411351	0.536824	0.154333	0.224836	0.474087	0.0887228	0.509774	0.299508	0.277417	0.114623	0.103645	0.288462	0.0156213	57.4	43.3	32.6299	34.0034	50.35	9.97021	75.8	0.036656	877.299		70821	113175	52.2657930	9.0660364	20198	175220	6.20893e-04	0.2917146	8.01064e-05
9.2	7.9	8.55	0.919239	9.9	0.863911	0.81859	0.0342709	0.056356	0.841251	0.0320472	0.84374	0.926853	0.887602	0.10533	0.152292	0.907228	0.0277545	0.935823	0.874956	0.751967	0.147121	0.193779	0.813462	0.0869657	9	8.1	1.69967	2.5144	8.55	0.636396	9.7	0.0119499	0.867324		124472	188422	7.0443180	0.6083354	72436	104548	3.54965e-04	0.1321884	3.22858e-06
16.1	20.6	18.35	3.18198	28.9	0.940323	0.951154	0.019155	0.0127412	0.945738	0.00765886	0.959155	0.362378	0.551827	0.225135	0.20923	0.457102	0.133961	0.535195	0.31626	0.397609	0.17794	0.21508	0.356934	0.0575219	66.1	47.3	44.2328	37.4256	56.7	13.2936	70.9	0.0262941	404.593		67632	54818	81.2122690	2.9068189	17770	249092	9.63511e-04	0.1826292	5.30267e-05
20.7	15.4	18.05	3.74767	27.5	0.966129	0.91141	0.009399	0.0349407	0.93877	0.038692	0.947066	0.367612	0.332876	0.116763	0.184989	0.350244	0.0245621	0.46182	0.351273	0.256114	0.110359	0.0731031	0.303694	0.0672876	59.7	53.1	16.8394	21.6869	56.4	4.6669	62.3	0.0237988	50.3145		101301	103136	59.1244572	6.3935219	15941	240480	3.41224e-04	0.1400455	6.19912e-05
13.9	12.1	13	1.27279	17.2	0.924597	0.882179	0.0278099	0.0414351	0.903388	0.0299936	0.912363	0.715715	0.677166	0.103311	0.169742	0.69644	0.0272587	0.816761	0.66703	0.581705	0.103882	0.118313	0.624367	0.0603342	18.8	17.8	4.98442	5.82714	18.3	0.707107	20.2	0.0246414	2.93666		139416	78413	54.1488326	8.1751776	29426	93551	3.73307e-04	0.1647193	1.04258e-04
25.6	24	24.8	1.13137	43.5	0.984476	0.966538	0.00730335	0.0142821	0.975507	0.0126836	0.980321	0.16131	0.424626	0.0857643	0.209313	0.292968	0.186193	0.263497	0.157067	0.145646	0.080681	0.072407	0.151356	0.00807623	207.4	83.4	134.97	67.4902	145.4	87.6812	210.5	0.0118229	3589.83		23503	23046	50.6655685	0.8831829	95835	211137	3.88142e-04	0.1538482	3.83226e-05
17.2	15.2	16.2	1.41421	21.9	0.948589	0.912949	0.0185574	0.0398856	0.930769	0.0252013	0.93439	0.63645	0.645105	0.124905	0.151609	0.640778	0.00612046	0.76644	0.609958	0.538214	0.130042	0.119687	0.574086	0.0507312	27.6	24.7	10.5219	11.2452	26.15	2.05061	28.8	0.0120181	8.39615		69767	137098	52.3315843	4.6320499	116611	142427	3.22880e-04	0.1307113	3.37864e-05
11.4	9.9	10.65	1.06066	13.1	0.894758	0.845769	0.0398017	0.0466813	0.870264	0.0346403	0.875196	0.808772	0.829031	0.163204	0.175528	0.818901	0.0143254	0.874771	0.763775	0.669054	0.138732	0.164724	0.716414	0.0669778	14.1	12	6.24411	6.01849	13.05	1.48492	14.7	0.0174861	2.33853		173759	26170	36.6199381	3.4348212	58313	51140	6.89409e-04	0.1597154	1.31250e-04
12.2	19.5	15.85	5.16188	24.5	0.889315	0.952051	0.0561745	0.0151115	0.920683	0.0443616	0.948552	0.446683	0.631698	0.215359	0.213332	0.53919	0.130825	0.647831	0.331223	0.531519	0.143674	0.230902	0.431371	0.141631	38.7	39.7	32.1906	36.7395	39.2	0.707107	48.9	0.0498511	168.792		165018	190948	55.5023189	4.9098194	81496	109686	8.56706e-04	0.1137182	2.57129e-05
15.3	11.5	13.4	2.68701	17.1	0.929637	0.877564	0.0221764	0.0311072	0.903601	0.0368212	0.909468	0.583019	0.73027	0.278966	0.309654	0.656644	0.104122	0.629269	0.572544	0.419532	0.276532	0.217372	0.496038	0.108196	40.5	26.9	40.283	40.209	33.7	9.61665	41.2	0.0192296	50.2581		185050	25407	76.8004495	6.7835592	8034	97436	2.48952e-04	0.1705403	2.66996e-04
13.9	22.7	18.3	6.22254	31.6	0.916734	0.961923	0.0191042	0.0128497	0.939328	0.0319536	0.964789	0.458953	0.324153	0.350984	0.120243	0.391553	0.0953176	0.402385	0.178819	0.292527	0.0766107	0.117104	0.235673	0.0804034	51.6	82.7	36.2344	44.3998	67.15	21.991	92.1	0.0462584	998.926		129376	92137	27.4477421	7.8344265	62031	15866	5.90796e-04	0.1796703	8.50302e-05
15.7	12.9	14.3	1.9799	20.6	0.9375	0.9	0.021379	0.0355755	0.91875	0.0265165	0.933255	0.488756	0.679408	0.256815	0.270509	0.584082	0.134811	0.60638	0.483637	0.400603	0.25243	0.218477	0.44212	0.0587144	44	26.1	28.8944	23.7368	35.05	12.6572	44.6	0.034999	340.215		113395	117303	26.3658819	7.4389835	90342	216232	5.34531e-04	0.1096971	6.34168e-05
7.6	18.8	13.2	7.9196	22.5	0.7875	0.946795	0.0726379	0.02315	0.867147	0.112638	0.929147	0.325469	0.468728	0.238809	0.186257	0.397099	0.101299	0.540108	0.201843	0.454323	0.130872	0.175396	0.328083	0.17853	32.1	48.2	16.8223	27.7721	40.15	11.3844	49.1	0.107578	101.824		37996	75974	32.1134389	0.8826748	97649	232602	1.93365e-04	0.2991620	1.16181e-05
19.7	20.4	20.05	0.494975	29.4	0.957258	0.950513	0.0209479	0.0251026	0.953885	0.00476961	0.958725	0.419397	0.542203	0.179627	0.20909	0.4808	0.0868364	0.568228	0.388019	0.408142	0.158911	0.185411	0.39808	0.0142286	69.2	54.4	66.3657	61.1614	61.8	10.4652	72.1	0.0108232	1064.83		7821	12577	19.0210738	1.4950584	9325	46044	6.47405e-04	0.1940764	1.18872e-04
20.9	20.7	20.8	0.141421	35.5	0.965927	0.949872	0.00985179	0.0141794	0.9579	0.011353	0.968192	0.114101	0.148852	0.0558915	0.117932	0.131476	0.0245727	0.186436	0.11045	0.110603	0.0541997	0.0566562	0.110527	0.000108002	215.8	190.5	84.0249	79.461	203.15	17.8898	223	0.0228573	449.772		112775	155873	8.1414227	7.2223389	60307	197492	8.34189e-04	0.2553040	4.63348e-05
9.2	6.8	8	1.69706	10.3	0.83246	0.725128	0.0509819	0.0644356	0.778794	0.0758948	0.780947	0.754945	0.703302	0.210159	0.194474	0.729123	0.0365174	0.784469	0.701006	0.55321	0.166511	0.237925	0.627108	0.104507	12.4	9.4	6.0037	3.68782	10.9	2.12132	13.1	0.0209657	1.78875		153052	35085	17.1305710	5.6356023	82249	227593	9.68367e-04	0.2858813	1.60627e-04
11.9	13.3	12.6	0.989949	19.6	0.879839	0.904231	0.0568836	0.0208663	0.892035	0.0172478	0.927113	0.461163	0.730627	0.261685	0.206589	0.595895	0.19054	0.554994	0.364644	0.408376	0.23461	0.278704	0.38651	0.0309229	39.8	21.5	32.8051	17.7404	30.65	12.9401	48.2	0.0700151	1360.98		17685	141100	48.9434689	9.1411560	39553	245330	7.70026e-04	0.1352647	6.47849e-05
13	12.7	12.85	0.212132	17.4	0.907661	0.893077	0.0298708	0.0318151	0.900369	0.0103127	0.910994	0.548587	0.601996	0.312266	0.292014	0.575291	0.0377659	0.655579	0.51482	0.477272	0.292	0.241369	0.496046	0.0265504	38.4	33.5	37.2177	36.4699	35.95	3.46482	39.9	0.0248047	284.961		179362	98949	70.3223345	7.7366156	72719	188839	6.24328e-04	0.2580478	7.81879e-05
18.8	25.7	22.25	4.87904	38.2	0.953024	0.973077	0.0206055	0.00932369	0.963051	0.0141794	0.975939	0.13858	0.155549	0.0906688	0.0801784	0.147065	0.0119988	0.193246	0.0971153	0.130733	0.0503834	0.0689422	0.113924	0.0237715	196.5	203.1	111.713	97.4126	199.8	4.6669	231.3	0.0237417	4511.56		164250	17672	57.3823151	1.5908250	25979	143109	1.75270e-04	0.1520338	9.00195e-05
26.8	30.5	28.65	2.6163	54.7	0.987702	0.984231	0.00565875	0.00616482	0.985966	0.00245426	0.991354	0.059471	0.0660564	0.01804	0.0241785	0.0627637	0.00465655	0.104987	0.0519415	0.0593217	0.0155141	0.0185912	0.0556316	0.00521855	486.3	511.3	144.408	164.532	498.8	17.6777	552.3	0.0111886	12903.5		58388	123058	59.9653435	8.6692676	76854	30603	3.26203e-04	0.2724609	7.04486e-05
