K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
7.8	4.9	6.35	2.05061	8.2	0.801815	0.645385	0.0676334	0.16822	0.7236	0.110613	0.739515	0.858342	0.752421	0.139772	0.207879	0.805382	0.0748981	0.885128	0.83612	0.538993	0.132208	0.154646	0.687556	0.210101	8.3	6	2.16282	2.3094	7.15	1.62635	8.5	0.0649368	1.00359	
21.6	20.2	20.9	0.989949	39.3	0.968145	0.949744	0.0180278	0.01667	0.958944	0.0130119	0.976604	0.347371	0.411166	0.168588	0.210509	0.379268	0.04511	0.334624	0.195982	0.175761	0.132423	0.1219	0.185871	0.0142984	84.6	72.3	61.6175	62.5905	78.45	8.69741	155.5	0.037542	12561.5	
23.4	24.2	23.8	0.565685	39.3	0.977823	0.967051	0.00896617	0.0163743	0.972437	0.00761646	0.976487	0.21174	0.276497	0.103831	0.134062	0.244119	0.0457901	0.330808	0.197608	0.208018	0.0894575	0.114591	0.202813	0.00736092	132.9	105.6	58.9208	51.6768	119.25	19.304	138.6	0.00949506	668.11	
23.6	22.8	23.2	0.565685	40.9	0.977218	0.966154	0.00876495	0.00738216	0.971686	0.00782336	0.979499	0.166036	0.576736	0.0947743	0.159647	0.371386	0.290409	0.287842	0.165529	0.16238	0.095062	0.101092	0.163955	0.00222706	220.3	44.2	180.57	25.4419	132.25	124.522	221.5	0.0170711	12123.2	
18.6	18.2	18.4	0.282843	27	0.957863	0.940256	0.0138203	0.0156693	0.94906	0.0124497	0.956925	0.429234	0.520053	0.24035	0.196946	0.474643	0.0642185	0.561618	0.391768	0.395816	0.219428	0.223044	0.393792	0.00286212	73.8	44.9	78.2046	33.9557	59.35	20.4354	77.3	0.0183428	238.144	
19.5	24.4	21.95	3.46482	34.3	0.961089	0.970641	0.0135096	0.00986523	0.965865	0.00675451	0.970814	0.384202	0.373073	0.127955	0.179892	0.378638	0.00786977	0.480723	0.284529	0.337025	0.152924	0.133183	0.310777	0.0371208	57	81.7	29.2081	42.471	69.35	17.4655	84.9	0.00901592	90.4531	
15.9	15.6	15.75	0.212132	21.7	0.938508	0.918462	0.0192737	0.0153156	0.928485	0.014175	0.935798	0.581985	0.711939	0.100629	0.13776	0.646962	0.0918913	0.745313	0.550613	0.539375	0.0893537	0.0834845	0.544994	0.00794609	26.8	21.9	5.71159	7.06242	24.35	3.46482	28.2	0.0178889	8.61692	
16.4	14.6	15.5	1.27279	20.5	0.942944	0.925513	0.0227713	0.0203201	0.934228	0.0123254	0.938106	0.657462	0.681372	0.12976	0.143876	0.669417	0.0169064	0.760514	0.608718	0.557233	0.102731	0.165591	0.582975	0.0364052	25.3	21.3	8.42021	5.75519	23.3	2.82843	26.8	0.010322	4.09756	
17.9	17.3	17.6	0.424264	23.9	0.954032	0.935769	0.0182766	0.0266843	0.944901	0.0129139	0.946557	0.553248	0.635719	0.20652	0.226117	0.594483	0.0583159	0.659776	0.505464	0.481598	0.160491	0.15836	0.493531	0.0168761	39.8	34.1	27.1735	26.7517	36.95	4.03051	41.7	0.00567977	11.8682	
9.8	7.8	8.8	1.41421	10.6	0.870161	0.814615	0.0457799	0.0467639	0.842388	0.0392769	0.856416	0.915687	0.925032	0.0808614	0.0835927	0.92036	0.00660838	0.963187	0.876672	0.7187	0.117256	0.179801	0.797686	0.111703	9.7	7.4	2.45176	1.77639	8.55	1.62635	10.1	0.0393219	1.00546	
17.5	18	17.75	0.353553	27.1	0.950403	0.942692	0.0181626	0.0228626	0.946548	0.00545244	0.955243	0.290589	0.611604	0.223702	0.220903	0.451097	0.226992	0.423779	0.280467	0.288844	0.209573	0.219707	0.284656	0.00592348	108.2	34.6	100.994	21.5417	71.4	52.0431	110.3	0.0189167	362.2	
19.5	17.7	18.6	1.27279	33.6	0.958266	0.942564	0.0161584	0.0204039	0.950415	0.011103	0.96921	0.17077	0.384543	0.123511	0.323222	0.277657	0.15116	0.269837	0.165793	0.142175	0.125055	0.0899396	0.153984	0.0167008	167.4	87.2	102.419	66.683	127.3	56.71	174.7	0.0397659	10623.3	
3.8	13	8.4	6.50538	14.6	0.478024	0.904359	0.203589	0.027644	0.691192	0.301464	0.847887	0.334449	0.548807	0.37973	0.315055	0.441628	0.151574	0.548373	0.150258	0.505309	0.125326	0.310036	0.327783	0.251059	29.6	36.3	24.8516	27.9804	32.95	4.73762	39.2	0.2697	279.258	
21.8	24.3	23.05	1.76777	38.6	0.971573	0.969359	0.00762998	0.00791349	0.970466	0.00156526	0.976878	0.249163	0.387831	0.143034	0.178419	0.318497	0.0980532	0.389329	0.22782	0.255591	0.11607	0.131886	0.241706	0.019637	120	92.2	92.9157	90.1145	106.1	19.6576	125.6	0.0132773	727.078	
22.4	20.9	21.65	1.06066	36.4	0.972984	0.958974	0.0112535	0.00910567	0.965979	0.00990622	0.972731	0.231532	0.527463	0.16698	0.210158	0.379497	0.209255	0.348864	0.221386	0.203663	0.151462	0.13536	0.212524	0.0125318	141.4	48.8	75.914	32.937	95.1	65.4781	143.6	0.0153846	1074.53	
8.2	6	7.1	1.55563	8.7	0.801613	0.727692	0.0738648	0.0942038	0.764653	0.0522698	0.765258	0.919648	0.914048	0.0870472	0.103041	0.916848	0.00395996	0.941626	0.884648	0.677764	0.0895659	0.192557	0.781206	0.146289	8.1	5.7	3.41402	2.11082	6.9	1.69706	8.4	0.0125237	0.394176	
16	9.6	12.8	4.52548	20.6	0.943145	0.848462	0.0217933	0.0473098	0.895803	0.0669514	0.920814	0.325629	0.660014	0.148852	0.344244	0.492821	0.236445	0.417394	0.316983	0.205899	0.147565	0.135407	0.261441	0.0785482	56.3	21.3	23.5138	19.0207	38.8	24.7487	57.7	0.0638673	358.671	
6.9	4.4	5.65	1.76777	7	0.741331	0.618718	0.122784	0.0966534	0.680024	0.0867003	0.684507	0.67333	0.870476	0.224738	0.154088	0.771903	0.139403	0.681023	0.67333	0.492827	0.224738	0.299136	0.583078	0.127635	10.9	4.3	6.22629	2.00278	7.6	4.6669	10.9	0.0329652	0.496117	
19	19.5	19.25	0.353553	29.3	0.952823	0.947308	0.0247874	0.0184252	0.950065	0.00389961	0.955869	0.227654	0.41	0.187993	0.271963	0.318827	0.128939	0.28234	0.178555	0.193831	0.110015	0.145816	0.186193	0.0108013	146.6	110.4	139.467	150.183	128.5	25.5973	155.1	0.012701	839.17	
22	21.4	21.7	0.424264	34.6	0.969556	0.960769	0.017639	0.00884522	0.965163	0.0062135	0.970853	0.203058	0.371958	0.12667	0.189856	0.287508	0.119431	0.316018	0.195849	0.205581	0.112215	0.138906	0.200715	0.00688121	160.6	76.1	115.855	54.5109	118.35	59.7505	162	0.0126558	869.707	
21.5	17.9	19.7	2.54558	28.5	0.968145	0.937436	0.0170757	0.0329132	0.952791	0.0217147	0.957629	0.499519	0.661932	0.163291	0.132495	0.580725	0.114843	0.632393	0.476634	0.413052	0.149553	0.173369	0.444843	0.0449597	53.8	27.6	45.1978	10.5008	40.7	18.5262	55.3	0.013655	87.687	
26.2	29.7	27.95	2.47487	52	0.985887	0.98141	0.00475206	0.00595997	0.983649	0.0031656	0.989476	0.0928284	0.100911	0.0305728	0.0342217	0.0968699	0.00571555	0.159693	0.0803738	0.0908071	0.0216828	0.0245782	0.0855905	0.00737747	314	336.3	118.28	165.658	325.15	15.7685	363.3	0.0122012	2202.79	
13.1	14.4	13.75	0.919239	24.1	0.91371	0.908846	0.0245788	0.0250243	0.911278	0.00343903	0.94511	0.69869	0.649565	0.214035	0.17164	0.674128	0.0347365	0.635932	0.367543	0.394832	0.171901	0.158528	0.381187	0.0192963	20.4	22.3	11.2862	6.03784	21.35	1.3435	41.2	0.0695656	810.133	
26.7	24.2	25.45	1.76777	45.8	0.988105	0.965513	0.00361282	0.0106315	0.976809	0.015975	0.982786	0.133178	0.148293	0.052223	0.0770373	0.140736	0.0106881	0.22174	0.130092	0.117938	0.0521119	0.0447141	0.124015	0.00859367	231.8	210.1	111.17	123.916	220.95	15.3442	236.9	0.0146589	1131.42	
17.2	15	16.1	1.55563	23.4	0.951411	0.927692	0.0153382	0.0124476	0.939552	0.0167719	0.9491	0.496168	0.757753	0.19706	0.147904	0.62696	0.184969	0.58854	0.447116	0.38863	0.153697	0.144092	0.417873	0.0413556	43.6	19.9	30.0673	6.57352	31.75	16.7584	45.8	0.0226813	299.832	
15.9	16.6	16.25	0.494975	24.1	0.938105	0.927692	0.0219636	0.0150994	0.932899	0.00736277	0.949726	0.306369	0.299993	0.218535	0.179468	0.303181	0.00450837	0.377381	0.254617	0.271321	0.15709	0.166894	0.262969	0.0118116	73.3	67.8	38.7787	27.7961	70.55	3.88909	77.4	0.0359744	385.408	
18.7	17.3	18	0.989949	26.2	0.956653	0.927821	0.010594	0.0199719	0.942237	0.0203878	0.95043	0.271631	0.446136	0.151559	0.220877	0.358884	0.123394	0.372872	0.265775	0.251004	0.14435	0.154035	0.25839	0.010445	85.8	52.4	40.5457	36.0715	69.1	23.6174	87	0.0204651	297.3	
9.3	20.8	15.05	8.13173	26.7	0.827419	0.953718	0.0543001	0.0131642	0.890569	0.0893066	0.943271	0.189517	0.197534	0.115401	0.102327	0.193525	0.00566878	0.238042	0.0839302	0.187924	0.0423791	0.101152	0.135927	0.0735347	76.2	128.7	60.681	61.8476	102.45	37.1231	134.9	0.091874	1126.22	
22.9	25.6	24.25	1.90919	40	0.974798	0.974487	0.0150349	0.0117882	0.974643	0.000220057	0.978013	0.14053	0.281983	0.128842	0.268299	0.211257	0.100022	0.21704	0.131015	0.14214	0.105053	0.0938269	0.136578	0.00786617	240.7	203.9	137.443	166.215	222.3	26.0215	245.3	0.00689273	3339.04	
25.6	28.5	27.05	2.05061	46.7	0.983669	0.980513	0.00918759	0.00467358	0.982091	0.00223201	0.985759	0.161771	0.194195	0.119925	0.129757	0.177983	0.0229275	0.263929	0.14395	0.16445	0.0844019	0.104024	0.1542	0.0144963	224.6	213.3	124.618	129.853	218.95	7.99031	231.9	0.00776534	644.733	
7.5	16.1	11.8	6.08112	21.4	0.761492	0.92359	0.0640669	0.0296398	0.842541	0.11462	0.921987	0.376177	0.3486	0.342616	0.188428	0.362388	0.0194997	0.364768	0.127475	0.274327	0.05648	0.124697	0.200901	0.10384	40.6	55.7	35.0498	26.1494	48.15	10.6773	68.4	0.141286	324.999	
10.5	8.6	9.55	1.3435	11.4	0.887097	0.815769	0.0249834	0.0613573	0.851433	0.0504362	0.854069	0.872086	0.779201	0.118998	0.14833	0.825644	0.0656801	0.891282	0.823884	0.684143	0.107281	0.137557	0.754014	0.0988117	11.4	10.5	3.50238	3.43996	10.95	0.636396	12.1	0.0155705	0.694379	
18.9	16.9	17.9	1.41421	27.1	0.957863	0.938077	0.0193485	0.0212222	0.94797	0.0139908	0.956455	0.416528	0.686026	0.253219	0.147115	0.551277	0.190564	0.525869	0.378177	0.338885	0.222294	0.214991	0.358531	0.0277838	74.9	24.9	59.3248	8.07534	49.9	35.3553	77.8	0.0198772	309.065	
16.2	18.9	17.55	1.90919	29.6	0.939919	0.943333	0.0201119	0.0197582	0.941626	0.00241405	0.962754	0.519779	0.470728	0.227161	0.181343	0.495253	0.0346836	0.534035	0.295522	0.354949	0.0674481	0.127174	0.325236	0.0420215	36.3	45.4	16.4388	19.5573	40.85	6.43467	56.8	0.0424964	345.503	
19.9	25.5	22.7	3.9598	37.4	0.9625	0.970641	0.0118402	0.00646557	0.966571	0.00575657	0.973865	0.168166	0.172853	0.104661	0.0786898	0.170509	0.00331428	0.214822	0.112406	0.148018	0.0295645	0.0517033	0.130212	0.0251817	154.9	170.5	75.9612	62.1097	162.7	11.0309	186.1	0.0139068	123.308	
20.9	17.9	19.4	2.12132	28.9	0.970363	0.943718	0.0113673	0.0204366	0.95704	0.0188408	0.960876	0.523758	0.566983	0.0753837	0.136676	0.545371	0.030564	0.698442	0.508913	0.436415	0.077157	0.106296	0.472664	0.051264	40.2	32.2	10.261	10.9423	36.2	5.65685	41.5	0.0110744	11.4606	
14.3	18.1	16.2	2.68701	28.6	0.932661	0.939231	0.0232453	0.0268123	0.935946	0.00464532	0.963224	0.478078	0.562441	0.240363	0.260092	0.520259	0.0596542	0.447703	0.239832	0.286016	0.16005	0.159039	0.262924	0.0326569	42.6	45	35.1448	36.4692	43.8	1.69706	81.6	0.054261	3028.77	
23.3	24	23.65	0.494975	39.4	0.977016	0.969231	0.0123991	0.00747558	0.973123	0.00550508	0.977543	0.156096	0.392885	0.113777	0.216525	0.27449	0.167435	0.2479	0.146122	0.162241	0.104363	0.146351	0.154181	0.0113979	249	103.5	182.507	116.016	176.25	102.884	255.2	0.00988783	4799.04	
15.3	11.3	13.3	2.82843	18.6	0.935685	0.87141	0.0214728	0.0309116	0.903548	0.0454494	0.91115	0.65361	0.694443	0.158994	0.210287	0.674027	0.0288734	0.766707	0.636999	0.479181	0.156857	0.145276	0.55809	0.111594	24.7	17.9	11.6909	10.8367	21.3	4.80833	25.2	0.0244097	13.1927	
17.4	19.6	18.5	1.55563	32	0.940323	0.948718	0.0338592	0.0128205	0.94452	0.00593642	0.963967	0.231016	0.463365	0.104546	0.302757	0.34719	0.164296	0.331328	0.180699	0.204826	0.062307	0.0576774	0.192763	0.0170605	84.7	69.3	31.5983	53.9466	77	10.8894	101.7	0.0385349	830.175	
15.7	13.9	14.8	1.27279	21.2	0.937097	0.906795	0.012348	0.020154	0.921946	0.0214267	0.932238	0.261066	0.495737	0.201712	0.321994	0.378402	0.165937	0.325532	0.246742	0.223356	0.178014	0.19689	0.235049	0.0165362	87.2	54.2	47.8674	51.3956	70.7	23.3345	89.8	0.0254279	345.89	
26.1	31.3	28.7	3.67696	55.1	0.985081	0.986154	0.006997	0.00366626	0.985617	0.000758868	0.991275	0.0809655	0.106211	0.0196657	0.0377536	0.0935884	0.0178515	0.159865	0.0759162	0.0910866	0.0201605	0.0235166	0.0835014	0.0107271	335	322.3	70.2677	97.322	328.65	8.98026	360.2	0.0112115	1244.4	
12.5	11.1	11.8	0.989949	15.5	0.904032	0.875385	0.0369343	0.0474332	0.889708	0.0202569	0.895814	0.687096	0.752352	0.10927	0.145208	0.719724	0.0461427	0.782843	0.633799	0.573113	0.132382	0.145111	0.603456	0.0429117	17.3	14.3	4.05654	4.71522	15.8	2.12132	18.8	0.0171112	1.59945	
4	3.3	3.65	0.494975	4.5	0.571976	0.530641	0.163664	0.205698	0.551308	0.0292281	0.558216	0.915	0.919444	0.145392	0.184466	0.917222	0.0031427	0.915	0.811667	0.673333	0.171243	0.198482	0.7425	0.0978164	3.6	2.9	2.17051	2.13177	3.25	0.494975	4.1	0.0326194	0.262246	
7.9	11.5	9.7	2.54558	14.3	0.812903	0.902949	0.104389	0.0235008	0.857926	0.0636718	0.903599	0.655946	0.883217	0.173399	0.0734162	0.769582	0.160705	0.945785	0.516368	0.77324	0.105785	0.124669	0.644804	0.181636	12.1	12.2	6.53962	3.48967	12.15	0.0707107	14.5	0.0857301	10.0065	
3.6	15.8	9.7	8.6267	17	0.594758	0.928077	0.138222	0.0326214	0.761417	0.235692	0.875196	0.616267	0.421198	0.379032	0.199582	0.518733	0.137934	0.444392	0.103998	0.416782	0.0751999	0.197794	0.26039	0.221171	11.7	55	15.3409	51.0512	33.35	30.6177	55.4	0.195091	1803.52	
15.2	14.3	14.75	0.636396	20	0.929435	0.916154	0.0283216	0.025564	0.922795	0.00939154	0.931847	0.64152	0.721788	0.112106	0.128838	0.681654	0.0567578	0.792678	0.605555	0.569498	0.127372	0.0917332	0.587527	0.0254963	23.2	19.2	5.71159	3.48967	21.2	2.82843	24.7	0.0208057	8.33547	
17.1	15.2	16.15	1.3435	21.4	0.950403	0.923718	0.0101565	0.0204258	0.937061	0.0188693	0.938459	0.496674	0.569083	0.301231	0.23344	0.532879	0.0512009	0.575057	0.476462	0.41818	0.283874	0.255865	0.447321	0.0412119	57.3	33.9	49.7618	28.0771	45.6	16.5463	58.5	0.00619999	26.5936	
13.4	20.1	16.75	4.73762	29.6	0.90504	0.950769	0.0281689	0.0124329	0.927905	0.0323352	0.959116	0.287687	0.237873	0.153388	0.0819239	0.26278	0.0352243	0.315239	0.14159	0.214383	0.0524027	0.0778629	0.177986	0.0514726	69	94.1	59.2453	38.0889	81.55	17.7484	106.2	0.0578221	1653.34	
19.1	19	19.05	0.0707107	35.6	0.959476	0.946282	0.0146453	0.0263952	0.952879	0.00932939	0.972574	0.189006	0.337435	0.14828	0.249474	0.26322	0.104956	0.221465	0.116306	0.121026	0.0482177	0.0586208	0.118666	0.00333815	150.6	126.4	90.864	126.57	138.5	17.112	195.4	0.0411243	7840.86	
15.6	15.7	15.65	0.0707107	22	0.941734	0.926282	0.0228978	0.018728	0.934008	0.0109261	0.944797	0.613429	0.636674	0.0999019	0.158954	0.625051	0.0164363	0.786304	0.560738	0.568207	0.116736	0.124898	0.564472	0.00528153	25.3	25.4	7.40945	8.79646	25.35	0.0707107	28	0.0243683	34.8047	
18.6	16.9	17.75	1.20208	26.7	0.953226	0.941282	0.0137005	0.0103239	0.947254	0.00844551	0.956925	0.409497	0.700604	0.143382	0.106985	0.55505	0.205843	0.586573	0.40735	0.374055	0.145384	0.144718	0.390702	0.0235433	49.5	23.6	17.1416	4.67143	36.55	18.3141	50	0.0213747	109.956	
15.4	21.9	18.65	4.59619	29	0.931452	0.957179	0.0188412	0.0099711	0.944316	0.0181924	0.958372	0.396881	0.449857	0.269127	0.248669	0.423369	0.0374595	0.523979	0.28658	0.408757	0.173016	0.239376	0.347669	0.0863922	67.6	72	56.4785	55.1805	69.8	3.11127	76.9	0.0258869	77.7347	
4.6	17.4	11	9.05097	20.4	0.511492	0.937821	0.168271	0.0193986	0.724656	0.30146	0.879147	0.459731	0.470519	0.352693	0.230915	0.465125	0.00762862	0.524448	0.112627	0.449624	0.0531494	0.216736	0.281126	0.238293	18.6	52.1	16.4195	40.5173	35.35	23.6881	53.2	0.257567	151.384	
21.4	20.4	20.9	0.707107	31.6	0.96875	0.955	0.00897876	0.0150661	0.961875	0.00972272	0.966158	0.398782	0.578984	0.219339	0.0771695	0.488883	0.127422	0.564326	0.388407	0.378531	0.21249	0.222335	0.383469	0.00698374	111.1	34.8	158.478	7.71434	72.95	53.9522	112.5	0.0104217	619.234	
18.8	16	17.4	1.9799	24	0.96129	0.926154	0.00954206	0.0233225	0.943722	0.0248452	0.947183	0.579205	0.741441	0.153861	0.16077	0.660323	0.114718	0.70187	0.556319	0.46516	0.150263	0.116863	0.510739	0.0644591	34.8	21.4	15.0835	6.18601	28.1	9.47523	36.3	0.0114635	10.8253	
22.5	25.5	24	2.12132	39.2	0.97379	0.973718	0.0131005	0.00892845	0.973754	5.1176e-05	0.978326	0.199133	0.168049	0.183728	0.146812	0.183591	0.0219796	0.245884	0.146723	0.164392	0.13565	0.146336	0.155557	0.0124935	214.3	240.4	154.035	140.608	227.35	18.4555	249.1	0.0092958	1448.92	
17.7	14.8	16.25	2.05061	22.8	0.954032	0.924872	0.00991349	0.0176222	0.939452	0.0206196	0.945149	0.46205	0.607476	0.19331	0.224283	0.534763	0.102832	0.574324	0.455883	0.386252	0.191316	0.171034	0.421068	0.0492364	48.6	34.4	35.8553	37.7395	41.5	10.0409	49.1	0.0154363	419.493	
18.7	21.7	20.2	2.12132	30.1	0.960887	0.956282	0.00666645	0.0233949	0.958585	0.00325626	0.964241	0.429229	0.431068	0.191396	0.223661	0.430148	0.00130013	0.511884	0.329031	0.363301	0.165119	0.151424	0.346166	0.0242324	62.4	74.6	54.6894	58.7352	68.5	8.6267	78.8	0.0121844	163.504	
18.7	26.2	22.45	5.3033	44	0.960282	0.974487	0.0158764	0.0104583	0.967385	0.0100444	0.983725	0.386259	0.220089	0.236683	0.121517	0.303174	0.1175	0.23686	0.101401	0.14436	0.0650048	0.0955145	0.122881	0.0303764	106.6	156.8	142.975	81.4723	131.7	35.4968	244.7	0.0310325	13313.6	
21.2	17.2	19.2	2.82843	28.5	0.966331	0.933077	0.0119484	0.0190428	0.949704	0.0235139	0.953404	0.239296	0.562049	0.165041	0.284323	0.400672	0.22822	0.313344	0.239089	0.193477	0.165112	0.131855	0.216283	0.032252	108.9	47.5	41.208	42.87	78.2	43.4164	109	0.0116611	439.51	
8.8	5.8	7.3	2.12132	9.1	0.847782	0.722821	0.0562613	0.0912407	0.785301	0.0883613	0.798005	0.874199	0.904762	0.0895944	0.166099	0.889481	0.0216111	0.90329	0.874199	0.585386	0.0895944	0.152197	0.729793	0.204222	9.2	5.7	2.52982	2.83039	7.45	2.47487	9.2	0.0484551	0.480168	
25.5	30.4	27.95	3.46482	52.9	0.983065	0.982436	0.00856426	0.00691859	0.98275	0.000444501	0.989358	0.0699634	0.0729615	0.0392087	0.0291136	0.0714625	0.00211996	0.117966	0.0568859	0.0684663	0.0219359	0.0285513	0.0626761	0.00818858	433.4	465.4	179.33	170.961	449.4	22.6274	494.8	0.0133209	3477.19	
15.3	18.5	16.9	2.26274	26.2	0.932258	0.947821	0.025875	0.00790425	0.940039	0.0110043	0.953052	0.407293	0.469604	0.237165	0.248784	0.438448	0.0440604	0.580966	0.346763	0.435924	0.178757	0.233105	0.391344	0.0630465	58	57.5	47.1781	43.3647	57.75	0.353553	61.6	0.0250827	370.529	
21.1	21.1	21.1	0	31.1	0.970565	0.955	0.0094182	0.0144474	0.962782	0.0110058	0.966862	0.346411	0.465258	0.16723	0.197722	0.405834	0.0840374	0.474252	0.327775	0.326383	0.139414	0.138089	0.327079	0.000984406	73.1	53.8	34.5365	26.4861	63.45	13.6472	75.5	0.0102111	36.3357	
2.7	18.9	10.8	11.4551	21.1	0.318347	0.944359	0.270287	0.0244839	0.631353	0.442657	0.846831	0.618115	0.458004	0.378606	0.296935	0.53806	0.113215	0.220783	0.0305749	0.197817	0.0248768	0.158049	0.114196	0.118258	26.4444	93.5	47.2205	107.399	59.9722	47.4154	147.3	0.349765	13058.2	
23.8	23.3	23.55	0.353553	42.6	0.977419	0.966026	0.00977586	0.00855235	0.971722	0.00805657	0.980477	0.112811	0.11584	0.0404073	0.0498738	0.114325	0.0021418	0.185633	0.103297	0.101725	0.0400528	0.0389065	0.102511	0.00111105	234.6	227.8	88.5591	76.5315	231.2	4.80833	257	0.0189749	2860.01	
7.1	8.9	8	1.27279	15.2	0.749395	0.844872	0.156426	0.0442055	0.797133	0.0675122	0.898944	0.664587	0.788298	0.284458	0.133887	0.726443	0.0874773	0.500331	0.225054	0.318428	0.113821	0.22391	0.271741	0.0660257	14	10.6	12.693	3.68782	12.3	2.40416	38.8	0.193375	1110.03	
20.4	19.3	19.85	0.777817	35.1	0.962702	0.947949	0.0108883	0.0256923	0.955325	0.0104319	0.971244	0.246592	0.694657	0.145239	0.0808973	0.470624	0.31683	0.389602	0.223271	0.214758	0.100699	0.11334	0.219015	0.00601983	105.5	27.5	57.7124	7.87753	66.5	55.1543	108.7	0.0338797	1331.96	
8.1	24.6	16.35	11.6673	28.5	0.827823	0.970385	0.0542252	0.0122143	0.899104	0.100807	0.945188	0.2746	0.213475	0.234466	0.055585	0.244037	0.0432223	0.232549	0.0668413	0.200942	0.0283604	0.0660928	0.133892	0.0948235	75	123.2	75.7173	42.7546	99.1	34.0825	135.6	0.0770666	2789.63	
16.7	21.4	19.05	3.3234	30.3	0.940524	0.957821	0.0226958	0.0133022	0.949172	0.0122303	0.962441	0.337727	0.482841	0.190428	0.220154	0.410284	0.102611	0.517522	0.305221	0.3812	0.176877	0.195141	0.343211	0.0537257	65.4	55	37.8306	31.436	60.2	7.35391	70.1	0.0251598	410.023	
24.9	25.6	25.25	0.494975	45.7	0.981452	0.973974	0.009399	0.00642591	0.977713	0.00528722	0.985055	0.161641	0.310461	0.101724	0.141445	0.236051	0.105231	0.271946	0.145752	0.160001	0.0746364	0.105613	0.152876	0.0100757	216.5	110.4	129.015	82.7046	163.45	75.024	225.6	0.0156264	21176.4	
19.6	22.7	21.15	2.19203	32.4	0.9625	0.962436	0.0146684	0.0175999	0.962468	4.53274e-05	0.968545	0.347795	0.481822	0.144029	0.257329	0.414809	0.0947715	0.523567	0.32338	0.374899	0.135308	0.147871	0.34914	0.0364295	70.7	65.8	46.7168	46.9061	68.25	3.46482	74.7	0.012458	131.32	
13	15	14	1.41421	25.4	0.904637	0.915256	0.0263223	0.0306947	0.909947	0.00750899	0.949883	0.498649	0.694236	0.195669	0.225138	0.596443	0.138302	0.623225	0.338307	0.379093	0.159549	0.15215	0.3587	0.0288402	28.6	24.3	10.7103	13.8648	26.45	3.04056	42.5	0.0794016	481.856	
15.9	12	13.95	2.75772	18.1	0.93629	0.883205	0.0273018	0.0308904	0.909748	0.0375369	0.91831	0.747251	0.750637	0.151318	0.0988009	0.748944	0.00239439	0.822035	0.724318	0.562772	0.14412	0.16314	0.643545	0.11423	21.4	15.3	7.79173	2.98329	18.35	4.31335	22	0.0249013	8.57507	
22.5	19.9	21.2	1.83848	32.9	0.96996	0.952436	0.0188759	0.0156722	0.961198	0.0123912	0.965454	0.205556	0.44957	0.214852	0.227997	0.327563	0.172544	0.27692	0.198476	0.183631	0.196309	0.192562	0.191054	0.0104969	190.8	65	122.753	56.1308	127.9	88.954	192.4	0.0108153	3163.43	
13.7	13.1	13.4	0.424264	17	0.92379	0.903462	0.025142	0.0251887	0.913626	0.0143746	0.920344	0.528632	0.529449	0.315829	0.282456	0.52904	0.000577242	0.616035	0.50777	0.481676	0.29502	0.260285	0.494723	0.0184509	43.7	39.4	43.5381	36.8607	41.55	3.04056	44.4	0.0169526	8.63887	
6.2	18.5	12.35	8.69741	20.9	0.692137	0.945	0.136045	0.0152947	0.818569	0.178801	0.899335	0.587486	0.640552	0.318757	0.171187	0.614019	0.0375232	0.643843	0.195091	0.575848	0.0791354	0.195314	0.38547	0.269236	17.6	31.2	20.3754	16.3013	24.4	9.61665	36	0.137167	122.588	
19.3	22.6	20.95	2.33345	38.4	0.962097	0.963333	0.0140262	0.0151839	0.962715	0.000874379	0.976682	0.192591	0.272218	0.231249	0.228571	0.232405	0.0563052	0.196406	0.0986706	0.115108	0.024744	0.0324257	0.106889	0.0116232	170.7	130.6	87.4466	75.5148	150.65	28.355	204.7	0.0280149	3753.41	
21.8	22.5	22.15	0.494975	34.1	0.972379	0.96141	0.0101943	0.0151387	0.966895	0.0077561	0.970501	0.276355	0.438934	0.219275	0.251743	0.357644	0.114961	0.397796	0.270406	0.272674	0.218573	0.203619	0.27154	0.00160353	110.7	74	55.2088	52.243	92.35	25.9508	112.8	0.00867184	122.029	
14.3	14.1	14.2	0.141421	19.5	0.929637	0.920769	0.0257569	0.0230516	0.925203	0.00627053	0.934311	0.410645	0.642378	0.240261	0.241816	0.526512	0.16386	0.523129	0.377632	0.396774	0.213463	0.261021	0.387203	0.0135353	62.6	29.9	63.5858	29.4182	46.25	23.1224	64.2	0.0203412	497.198	
19.6	22.1	20.85	1.76777	34.6	0.963105	0.959615	0.0113275	0.0187475	0.96136	0.00246742	0.971479	0.188276	0.278749	0.0642628	0.167573	0.233512	0.0639738	0.327689	0.185027	0.213071	0.0644594	0.0840684	0.199049	0.0198306	118.3	106.3	54.6749	64.073	112.3	8.48528	120.9	0.0209868	1346.17	
