S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
4	3	2	1	3.5	0.707107	5	0.21918	-0.465864	-0.123342	0.484399	1.31429	0.636923	0.975604	0.478968	0.1098	1.07436	
22	20	6	4	21	1.41421	26	0.0672068	-0.141806	-0.0372998	0.147795	6.87619	5.03385	5.95502	1.30273	0.122453	6.72308	
199	13	193	7	106	131.522	206	2.28279	0.710091	1.49644	1.11206	92.7905	4.11692	48.4537	62.7017	0.41165	72.3231	
579	582	1	4	580.5	2.12132	583	-2.47758	-1.68717	-2.08237	0.558907	78.9238	88.0554	83.4896	6.457	-0.0500673	79.5795	
34	105	11	82	69.5	50.2046	116	-0.686552	-0.834653	-0.760602	0.104723	8.7619	21.6523	15.2071	9.11489	0.270058	21.6923	
130	131	2	3	130.5	0.707107	133	1.53696	-0.770562	0.383199	1.63166	53.9429	27.6062	40.7745	18.6229	0.0263074	41.3949	
6	5	2	1	5.5	0.707107	7	-0.826682	0.353737	-0.236473	0.834682	1.40952	1.47385	1.44168	0.0454828	-0.032143	1.39744	
49	12	47	10	30.5	26.163	59	1.20639	-0.355936	0.425228	1.10473	19.2952	2.81231	11.0538	11.6552	0.9498	175.974	
21	30	4	13	25.5	6.36396	34	-1.91676	0.293319	-0.81172	1.56276	3.44762	8.48308	5.96535	3.56061	0.152953	7.24359	
2	7	0	5	4.5	3.53553	7	-1.49051	-1.9366	-1.71356	0.315437	0.266667	0.673846	0.470256	0.287919	-0.0132789	0.469231	
26	35	6	15	30.5	6.36396	41	1.32407	0.79387	1.05897	0.37491	10.5333	11.1138	10.8236	0.410485	-0.00626375	10.7641	
0	4	0	4	2	2.82843	4	0	-1.88742	-0.943711	1.33461	0	0.307692	0.153846	0.217571	-0.023085	0.153846	
2	2	1	1	2	0	3	-0.268257	-1.22394	-0.746096	0.675767	0.552381	0.224615	0.388498	0.231765	0.137801	0.438462	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	11	2	1	11.5	0.707107	13	1.81463	0.160145	0.987388	1.1699	5.40952	3.02154	4.21553	1.68856	0.0832743	4.53333	
36	41	11	16	38.5	3.53553	52	-0.126137	-0.652358	-0.389247	0.372094	10.7429	8.89231	9.81758	1.30854	0.040071	10.1897	
13	10	7	4	11.5	2.12132	17	-0.560107	-0.121754	-0.340931	0.309962	3.42857	2.52308	2.97582	0.640281	0.0352091	3.06667	
3	6	2	5	4.5	2.12132	8	-0.0883243	-1.36125	-0.724787	0.900094	0.895238	0.849231	0.872234	0.0325321	0.138075	1.01026	
1	1	0	0	1	0	1	1.37595	0.380877	0.878412	0.703621	0.514286	0.323077	0.418681	0.135205	0.0544243	0.438462	
31	48	2	19	39.5	12.0208	50	0.332478	-0.563732	-0.115627	0.633716	10.2857	10.72	10.5029	0.307086	-0.00895425	10.4154	
8	7	3	2	7.5	0.707107	10	-0.289904	-0.334664	-0.312284	0.0316504	2.26667	1.63385	1.95026	0.447472	0.0319697	2.00256	
22	28	7	13	25	4.24264	35	1.07772	-0.688592	0.194565	1.24897	8.53333	5.96923	7.25128	1.81309	0.189557	8.82564	
38	32	15	9	35	4.24264	47	0.256464	1.4357	0.846081	0.833845	12.3905	11.6154	12.0029	0.548073	0.119617	13.6077	
54	63	13	22	58.5	6.36396	76	-1.58374	-1.22369	-1.40371	0.254591	10.5143	11.2738	10.8941	0.53709	0.102318	12.159	
326	312	25	11	319	9.89949	337	0.654711	3.03167	1.84319	1.68077	115.048	144.086	129.567	20.5333	0.294089	185.672	
7	19	7	19	13	8.48528	26	-0.00071983	-0.423617	-0.212168	0.299033	2.15238	4.38769	3.27004	1.5806	0.902078	36.3308	
32	25	28	21	28.5	4.94975	53	-0.144471	0.962043	0.408786	0.782423	9.50476	8.27385	8.8893	0.870389	0.478521	16.8692	
2	6	0	4	4	2.82843	6	0.62806	-0.816777	-0.0943585	1.02165	0.761905	1.13846	0.950183	0.266266	-0.0281029	0.928205	
98	668	23	593	383	403.051	691	2.15323	1.64425	1.89874	0.359906	44.9524	247.12	146.036	142.954	0.675125	511.687	
3	2	1	0	2.5	0.707107	3	0.157319	0.536448	0.346883	0.268085	0.971429	0.655385	0.813407	0.223477	-0.0150499	0.797436	
5	2	3	0	3.5	2.12132	5	-0.824435	0.284965	-0.269735	0.784464	1.1619	0.593846	0.877875	0.401678	0.0425682	0.905128	
93	83	16	6	88	7.07107	99	1.71945	0.232419	0.975934	1.05149	39.8381	23.0492	31.4437	11.8715	0.305948	44.0179	
119	110	17	8	114.5	6.36396	127	1.66338	2.9389	2.30114	0.90193	50.4476	50.4338	50.4407	0.00973891	-0.0401224	48.4949	
106	117	7	18	111.5	7.77817	124	2.66212	1.51258	2.08735	0.812847	52.381	42.4738	47.4274	7.00538	0.0526255	49.841	
93	53	61	21	73	28.2843	114	-1.16032	0.111263	-0.524528	0.899144	21.019	14.2923	17.6557	4.75652	-0.00816475	17.4231	
420	408	18	6	414	8.48528	426	0.534566	-1.69604	-0.580739	1.57728	144.705	61.4092	103.057	58.8988	0.038363	105.495	
6	8	1	3	7	1.41421	9	-0.176221	-0.786075	-0.481148	0.431232	1.75238	1.57231	1.66234	0.127331	-0.0295084	1.61282	
350	352	6	8	351	1.41421	358	3.01176	2.92438	2.96807	0.0617918	180.648	160.009	170.328	14.5935	0.0219206	173.782	
16	17	2	3	16.5	0.707107	19	0.539044	0.538151	0.538598	0.000631069	5.58095	5.13538	5.35817	0.315064	-0.00789273	5.31026	
5	3	4	2	4	1.41421	7	-1.66013	-0.398634	-1.02938	0.892015	0.780952	0.658462	0.719707	0.0866141	0.0486371	0.753846	
14	14	7	7	14	0	21	-0.96528	-1.87379	-1.41954	0.642416	3.25714	1.67077	2.46396	1.12174	0.0342721	2.52051	
243	257	6	20	250	9.89949	263	-0.729983	0.596735	-0.066624	0.938131	62.419	77.4708	69.9449	10.6432	-0.0318449	67.9385	
1	0	1	0	0.5	0.707107	1	0.742099	0	0.371049	0.524743	0.419048	0	0.209524	0.296311	0.295856	0.266667	
30	36	3	9	33	4.24264	39	-1.48035	-0.850313	-1.16533	0.445506	5.98095	7.29846	6.63971	0.93162	-0.0305524	6.45641	
9	278	7	276	143.5	190.212	285	-1.04028	-2.7478	-1.89404	1.2074	2	22.4708	12.2354	14.475	-0.0103258	12.3769	
14	43	4	33	28.5	20.5061	47	-1.29847	0.189331	-0.554568	1.05203	2.89524	11.8308	7.363	6.31837	0.127857	8.75641	
168	183	4	19	175.5	10.6066	187	0.349884	0.93518	0.642532	0.413866	55.7619	59.2954	57.5286	2.49855	-0.0490976	54.8641	
11	16	3	8	13.5	3.53553	19	0.659572	0.106043	0.382807	0.391404	3.9619	4.32	4.14095	0.253212	-0.0283023	4.03077	
15	20	4	9	17.5	3.53553	24	0.277071	-1.50361	-0.613269	1.25913	4.93333	3.04308	3.98821	1.33661	0.0765178	4.26923	
6	1	6	1	3.5	3.53553	7	0.944017	1.53323	1.23862	0.416633	2.34286	0.507692	1.42527	1.29766	0.456106	2.37692	
32	41	8	17	36.5	6.36396	49	0.0271805	-0.125629	-0.0492241	0.108052	9.90476	10.3877	10.1462	0.341483	-0.00194998	10.1333	
115	122	5	12	118.5	4.94975	127	2.83961	3.20949	3.02455	0.261548	58.2286	58.0862	58.1574	0.100704	-0.0493137	55.4231	
2	4	0	2	3	1.41421	4	0.62806	-0.648352	-0.010146	0.90256	0.761905	0.793846	0.777875	0.022586	-0.046477	0.74359	
438	450	7	19	444	8.48528	457	3.15386	-2.42544	0.364212	3.94516	230.276	46.1846	138.23	130.172	0.385678	206.051	
778	785	0	7	781.5	4.94975	785	1.38901	3.37439	2.3817	1.40388	313.895	379.418	346.657	46.3319	0.198541	435.769	
