K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
23.1	24.2	23.65	0.777817	39.2	0.978427	0.966923	0.00608932	0.00972257	0.972675	0.0081348	0.976917	0.144309	0.170977	0.107396	0.130098	0.157643	0.0188575	0.233324	0.14127	0.147551	0.105706	0.111712	0.14441	0.00444072	231.9	216.4	129.102	128.919	224.15	10.9602	237.1	0.00996443	2066.14	
18.8	16.5	17.65	1.62635	26.6	0.952419	0.921282	0.018483	0.0398798	0.936851	0.0220174	0.946244	0.408146	0.38978	0.135037	0.166713	0.398963	0.012987	0.506358	0.363748	0.310995	0.125927	0.102419	0.337372	0.0373021	48.9	46.3	14.0036	16.4523	47.6	1.83848	54.5	0.0233036	91.2571	
19.3	18.9	19.1	0.282843	28.3	0.961895	0.94	0.0132871	0.0240215	0.950948	0.0154822	0.957042	0.422041	0.412486	0.203809	0.190335	0.417264	0.00675622	0.542965	0.376587	0.374176	0.166671	0.179952	0.375381	0.00170501	65.3	64	50.2395	48.621	64.65	0.919239	69.1	0.0152107	39.8512	
25.4	32.3	28.85	4.87904	53.4	0.984274	0.988077	0.00650182	0.00444321	0.986176	0.00268894	0.990532	0.0786456	0.0915489	0.030961	0.0314354	0.0850972	0.00912401	0.142311	0.0679307	0.0863252	0.0246544	0.0297112	0.0771279	0.0130069	368	394.8	140.235	143.709	381.4	18.9505	416.6	0.0083099	499.685	
5.9	7.2	6.55	0.919239	8	0.666532	0.756538	0.132848	0.0626486	0.711535	0.063644	0.726369	0.835079	0.924206	0.133454	0.0660899	0.879643	0.0630223	0.921699	0.693597	0.829906	0.172912	0.124179	0.761751	0.0963854	6.2	6.8	1.81353	1.93218	6.5	0.424264	7.7	0.0262914	0.440512	
12.6	20.7	16.65	5.72756	24.5	0.907863	0.949231	0.0297078	0.0266689	0.928547	0.0292515	0.943701	0.354182	0.273175	0.276235	0.133272	0.313679	0.0572806	0.323249	0.165454	0.272938	0.0895364	0.133641	0.219196	0.0760024	70.6	94.6	64.9294	52.186	82.6	16.9706	95.2	0.0267037	157.401	
4.2	3.1	3.65	0.777817	4.4	0.571774	0.455897	0.135757	0.19373	0.513836	0.0819372	0.515728	0.946667	0.91	0.0863527	0.117379	0.928333	0.0259272	0.946667	0.901667	0.673333	0.106124	0.1546	0.7875	0.161456	3.5	2.5	1.17851	1.08012	3	0.707107	3.7	0.0324299	0.0997227	
22.6	27.2	24.9	3.25269	40.5	0.972782	0.977051	0.00796591	0.00643727	0.974917	0.00301866	0.977739	0.231038	0.222885	0.152134	0.113529	0.226961	0.00576491	0.316707	0.180017	0.215391	0.0935513	0.106528	0.197704	0.0250135	138.3	155.5	82.357	80.2403	146.9	12.1622	158.8	0.00525123	274.126	
24.6	22.5	23.55	1.48492	43	0.980847	0.95859	0.00587798	0.0245051	0.969718	0.0157381	0.980008	0.151225	0.24143	0.107799	0.218184	0.196328	0.0637841	0.251513	0.147481	0.138339	0.107457	0.115847	0.14291	0.00646445	212.8	165.8	94.3937	115.153	189.3	33.234	218.6	0.0232838	14433.4	
18.3	25.5	21.9	5.09117	33.1	0.952621	0.973462	0.016441	0.00824354	0.963041	0.0147365	0.968975	0.200154	0.239007	0.115958	0.130996	0.21958	0.0274728	0.299657	0.168197	0.230972	0.0939511	0.118285	0.199584	0.0443888	128.6	142.8	80.5732	79.6866	135.7	10.0409	144	0.0097266	178.459	
6.9	4.5	5.7	1.69706	7.8	0.7625	0.585	0.0854092	0.222675	0.67375	0.125511	0.683529	0.788727	0.832778	0.162036	0.213292	0.810752	0.0311485	0.827509	0.737958	0.483861	0.152998	0.188846	0.61091	0.179673	8.1	5	2.55821	3.23179	6.55	2.19203	8.7	0.0565567	0.428176	
8.9	7.4	8.15	1.06066	10.2	0.834879	0.794103	0.0777972	0.0637689	0.814491	0.0288333	0.825156	0.764774	0.788039	0.160661	0.177715	0.776407	0.0164507	0.824964	0.732824	0.606541	0.170543	0.14984	0.669683	0.0892954	11.3	9	4.11096	3.97213	10.15	1.62635	11.9	0.0309636	0.462254	
20.5	23.6	22.05	2.19203	34.4	0.965323	0.965641	0.011476	0.0125003	0.965482	0.000225175	0.970696	0.351682	0.395528	0.153266	0.156022	0.373605	0.0310033	0.502722	0.30503	0.349804	0.121949	0.129774	0.327417	0.0316606	69.7	69.7	35.799	33.0725	69.7	0	77.2	0.0106331	22.8934	
21.1	24.8	22.95	2.6163	37.4	0.96875	0.967051	0.0103787	0.0102395	0.967901	0.00120117	0.973513	0.123963	0.137642	0.0739772	0.0721024	0.130802	0.00967214	0.19969	0.116516	0.132948	0.0697785	0.0736349	0.124732	0.0116194	234.2	233.9	141.552	136.899	234.05	0.212132	246.9	0.0116437	2400.4	
13.9	17.2	15.55	2.33345	22	0.922984	0.933462	0.0208615	0.0129121	0.928223	0.00740883	0.937637	0.390386	0.501044	0.208336	0.309492	0.445715	0.0782464	0.557305	0.355316	0.446732	0.1934	0.247329	0.401024	0.0646411	55	56	47.0673	46.0145	55.5	0.707107	58.7	0.0186	45.165	
14.6	22.6	18.6	5.65685	28.4	0.929839	0.956538	0.0150213	0.0164566	0.943189	0.0188796	0.955008	0.269041	0.303992	0.188807	0.204884	0.286517	0.0247143	0.371799	0.191534	0.302842	0.122923	0.204982	0.247188	0.0787066	104.3	117.7	91.8853	85.8966	111	9.47523	118.3	0.0212945	286.181	
2.2	3.2	2.7	0.707107	3.7	0.188306	0.235769	0.197185	0.171925	0.212038	0.0335613	0.216002	0.896296	0.921958	0.21631	0.120983	0.909127	0.0181453	0.921429	0.592857	0.763095	0.269771	0.192323	0.677976	0.120377	1.77778	2.88889	0.971825	1.69148	2.33333	0.785674	3.2	0.0115039	0.0229805	
16	14.9	15.45	0.777817	21.7	0.939718	0.908205	0.0169869	0.0261502	0.923961	0.0222828	0.931651	0.332551	0.310866	0.196812	0.194449	0.321708	0.0153333	0.422915	0.320061	0.302234	0.191296	0.193732	0.311147	0.012605	67.2	66.8	49.2517	48.2926	67	0.282843	68.8	0.0201368	371.752	
19.3	19.6	19.45	0.212132	28.6	0.961694	0.951026	0.0154424	0.0192051	0.95636	0.00754335	0.960055	0.473897	0.548538	0.244998	0.22021	0.511218	0.0527793	0.623002	0.439959	0.452064	0.2257	0.24906	0.446011	0.00855992	67.1	45.9	66.4153	33.1745	56.5	14.9907	69.7	0.00891391	130.102	
23.2	26	24.6	1.9799	39.7	0.978629	0.973846	0.00718803	0.0093276	0.976238	0.00338201	0.979186	0.135952	0.18228	0.0708487	0.114297	0.159116	0.0327585	0.220392	0.129001	0.14387	0.0636371	0.0687363	0.136435	0.0105137	201.7	183.1	76.7073	84.303	192.4	13.1522	208.5	0.00654909	665.919	
12.6	17.1	14.85	3.18198	19.8	0.909274	0.929103	0.0152659	0.0382045	0.919188	0.0140208	0.926252	0.525679	0.337192	0.287021	0.268261	0.431435	0.133281	0.380079	0.251904	0.322789	0.223463	0.249713	0.287346	0.0501237	78.1	114.5	147.153	136.595	96.3	25.7387	116.6	0.0127043	33.4081	
22.4	25.3	23.85	2.05061	40.3	0.975	0.968974	0.00835066	0.0123976	0.971987	0.00426077	0.977074	0.156783	0.165915	0.103817	0.100491	0.161349	0.00645673	0.253843	0.143241	0.16367	0.0847193	0.101123	0.153456	0.0144452	208.3	213.8	134.821	133.859	211.05	3.88909	217.5	0.0110377	445.683	
13.6	22.6	18.1	6.36396	28.3	0.908065	0.961923	0.0383265	0.00854808	0.934994	0.0380838	0.949804	0.681069	0.275928	0.232291	0.136378	0.478498	0.286478	0.331718	0.164492	0.273183	0.097338	0.136754	0.218837	0.0768558	24.1	105.9	18.532	66.1151	65	57.8413	107.1	0.0243674	705.236	
20.2	23.9	22.05	2.6163	33.6	0.965121	0.962821	0.0125025	0.0133372	0.963971	0.00162667	0.966588	0.260263	0.30796	0.131094	0.11923	0.284111	0.0337268	0.398838	0.246268	0.282886	0.112555	0.116506	0.264577	0.025893	94.8	90	44.4367	42.6354	92.4	3.39411	97.9	0.00566338	359.77	
15.7	19.2	17.45	2.47487	25.6	0.937097	0.944872	0.0195194	0.0195089	0.940984	0.00549777	0.950117	0.441713	0.403288	0.253976	0.226815	0.422501	0.0271701	0.500434	0.308592	0.388864	0.170104	0.217271	0.348728	0.0567607	58.8	68.3	52.166	48.6051	63.55	6.71751	69.9	0.0180964	228.096	
15.7	15	15.35	0.494975	21.3	0.93629	0.908077	0.0268515	0.0251742	0.922184	0.0199499	0.931534	0.491234	0.508391	0.216275	0.20131	0.499812	0.0121318	0.601403	0.445022	0.436351	0.155884	0.173082	0.440686	0.00613155	40.7	38.1	29.4243	29.225	39.4	1.83848	42.1	0.0232266	15.0125	
21	27.6	24.3	4.6669	40.9	0.966532	0.976538	0.0124355	0.0114039	0.971535	0.00707545	0.979108	0.209726	0.230313	0.0916689	0.105778	0.22002	0.0145571	0.326679	0.16944	0.222112	0.0785763	0.106515	0.195776	0.0372448	130.2	161	101.336	120.98	145.6	21.7789	166	0.014177	6145.61	
7.4	5.9	6.65	1.06066	8.1	0.781452	0.710256	0.0617783	0.050315	0.745854	0.0503426	0.747848	0.924596	0.882778	0.0861735	0.104246	0.903687	0.0295699	0.946187	0.871263	0.700859	0.0814356	0.135874	0.786061	0.120494	7.1	5.8	1.59513	1.61933	6.45	0.919239	7.6	0.016058	0.416754	
9	11.9	10.45	2.05061	13	0.851613	0.897436	0.0385849	0.0353334	0.874524	0.0324017	0.883177	0.850392	0.888418	0.12596	0.0563082	0.869405	0.0268885	0.954783	0.665095	0.86666	0.0917879	0.0830572	0.765878	0.142528	9.7	12.4	1.70294	2.59058	11.05	1.90919	12.7	0.0135506	0.730594	
23.1	26.8	24.95	2.6163	42.2	0.977419	0.974744	0.00734958	0.0140318	0.976081	0.00189205	0.980438	0.129614	0.152483	0.0700375	0.0645004	0.141048	0.0161708	0.221393	0.121562	0.138951	0.0639592	0.0695798	0.130257	0.0122964	226.7	198.6	121.737	69.6869	212.65	19.8697	235.5	0.00914288	687.093	
17.3	14.7	16	1.83848	21.8	0.95121	0.912436	0.0154658	0.0408429	0.931823	0.0274172	0.937089	0.621734	0.598716	0.0762775	0.183043	0.610225	0.0162759	0.744921	0.593761	0.517242	0.100381	0.134523	0.555501	0.0541074	27.3	26	6.11101	9.58007	26.65	0.919239	29.2	0.0158179	2.22985	
15	23.9	19.45	6.29325	29.4	0.928427	0.97	0.0234975	0.00890695	0.949214	0.0293963	0.961424	0.478385	0.401244	0.277827	0.181945	0.439815	0.0545474	0.483641	0.256323	0.400308	0.129534	0.182901	0.328316	0.101813	48	73.2	37.8506	41.2871	60.6	17.8191	73.7	0.0202207	207.553	
12.1	12.5	12.3	0.282843	15.6	0.897581	0.894744	0.0202239	0.0348936	0.896162	0.0020061	0.905556	0.711596	0.792916	0.13129	0.168666	0.752256	0.0575018	0.79383	0.617033	0.639034	0.111185	0.147834	0.628033	0.015557	16.3	15.7	3.36815	5.33437	16	0.424264	18.8	0.020852	2.34758	
19.6	24.8	22.2	3.67696	35.3	0.964113	0.97	0.0109936	0.00432448	0.967056	0.00416281	0.97187	0.223946	0.266903	0.107387	0.11964	0.245425	0.0303756	0.340514	0.187015	0.244857	0.0724288	0.118799	0.215936	0.0409001	121.3	122.5	93.9066	92.5686	121.9	0.848528	132.2	0.00915723	279.81	
21	24.8	22.9	2.68701	41.7	0.958266	0.969744	0.0351273	0.00829104	0.964005	0.00811579	0.978795	0.113309	0.119236	0.05705	0.0419812	0.116272	0.00419104	0.182613	0.0929179	0.107915	0.0396995	0.0329424	0.100417	0.0106048	227.4	236.5	117.22	100.417	231.95	6.43467	255.9	0.0284266	10072.5	
11.4	9.6	10.5	1.27279	13.4	0.897379	0.853718	0.0343919	0.033467	0.875548	0.030873	0.880751	0.804096	0.717933	0.156028	0.163211	0.761015	0.0609262	0.863427	0.74126	0.633643	0.14625	0.117194	0.687451	0.0760967	13.9	13.4	5.56677	5.3375	13.65	0.353553	14.9	0.0173016	2.22836	
9.9	9.2	9.55	0.494975	11.5	0.867742	0.845256	0.0383029	0.0632769	0.856499	0.0158997	0.869288	0.766212	0.773394	0.210602	0.205025	0.769803	0.00507906	0.810625	0.70158	0.675117	0.179869	0.221782	0.688349	0.0187121	13.9	12.7	8.64677	8.12472	13.3	0.848528	14.8	0.0318157	2.27894	
19.1	21.5	20.3	1.69706	37.7	0.95625	0.959103	0.0186496	0.0106315	0.957676	0.00201707	0.976135	0.275264	0.20001	0.195588	0.154245	0.237637	0.0532122	0.22937	0.122397	0.125236	0.0722468	0.0591924	0.123816	0.00200684	143	178.5	156.803	150.811	160.75	25.1023	222.6	0.0367402	22228.9	
15.3	21.7	18.5	4.52548	29.1	0.923185	0.955513	0.0385527	0.0166288	0.939349	0.0228589	0.95579	0.238651	0.266509	0.146942	0.124402	0.25258	0.0196987	0.362927	0.19953	0.260524	0.11971	0.118915	0.230027	0.0431291	93.2	104.4	62.6752	63.6295	98.8	7.9196	105.4	0.030033	1024.41	
8.2	5.9	7.05	1.62635	8.8	0.812903	0.676538	0.0871212	0.171673	0.744721	0.0964244	0.749687	0.844227	0.861688	0.106732	0.164097	0.852958	0.0123471	0.883722	0.822163	0.611113	0.0999696	0.20657	0.716638	0.149235	8.8	6.1	1.93218	2.079	7.45	1.90919	9	0.0334166	0.574766	
25.3	27.6	26.45	1.62635	44.1	0.981855	0.977436	0.00906636	0.0100985	0.979645	0.00312466	0.982825	0.110709	0.152868	0.0554143	0.115495	0.131788	0.0298112	0.186608	0.108155	0.117324	0.0544473	0.0589007	0.112739	0.00648332	281.9	265.4	128.729	144.644	273.65	11.6673	287.5	0.00694859	1179.26	
23.8	29.6	26.7	4.10122	47.6	0.978427	0.980513	0.01037	0.00841349	0.97947	0.0014746	0.984781	0.13018	0.131572	0.0632041	0.0458226	0.130876	0.000984052	0.18786	0.0931821	0.116372	0.0308609	0.0439501	0.104777	0.0163976	222.4	248	104.661	87.1754	235.2	18.1019	276.6	0.0104722	2063.26	
20.6	25.3	22.95	3.3234	35.9	0.965726	0.966538	0.00891566	0.0110856	0.966132	0.000574634	0.971714	0.284464	0.329617	0.0814588	0.0932376	0.30704	0.0319278	0.441565	0.255737	0.314502	0.0698001	0.0849659	0.28512	0.0415527	77.6	83.8	27.4315	35.3107	80.7	4.38406	86.7	0.0113103	34.3937	
19.7	23.7	21.7	2.82843	34	0.958065	0.964231	0.0150514	0.0132334	0.961148	0.0043602	0.967723	0.16584	0.152246	0.129274	0.122489	0.159043	0.00961248	0.211718	0.128042	0.151832	0.121864	0.122637	0.139937	0.0168224	194.7	234.9	153.062	139.348	214.8	28.4257	236.1	0.0127592	539.167	
19.8	25	22.4	3.67696	34.5	0.962903	0.969359	0.0165492	0.0112491	0.966131	0.0045649	0.97054	0.0959243	0.116473	0.0457397	0.04978	0.106199	0.01453	0.159727	0.0929034	0.11112	0.0469477	0.0401723	0.102012	0.0128808	236.6	244.3	80.5539	89.8271	240.45	5.44472	247.7	0.00827771	279.306	
11.5	10.4	10.95	0.777817	14	0.897782	0.868718	0.0318785	0.0288023	0.88325	0.0205516	0.890297	0.779335	0.777999	0.236732	0.226326	0.778667	0.000944863	0.861999	0.730552	0.655357	0.222612	0.193715	0.692954	0.0531711	17.3	15.4	13.392	12.3396	16.35	1.3435	18.1	0.019343	2.31267	
13.8	16.3	15.05	1.76777	22.4	0.912903	0.925513	0.0413817	0.0271994	0.919208	0.00891633	0.945892	0.348248	0.395141	0.187598	0.191702	0.371694	0.0331584	0.504648	0.313394	0.377848	0.147856	0.187565	0.345621	0.045576	50.1	51.8	30.2965	32.451	50.95	1.20208	54	0.0533516	725.681	
16.3	12.4	14.35	2.75772	19.6	0.941331	0.90141	0.0255102	0.0258923	0.92137	0.028228	0.928208	0.730506	0.622706	0.134978	0.144843	0.676606	0.076226	0.802574	0.674851	0.521771	0.123801	0.128244	0.598311	0.108244	22.1	20	6.08185	5.96285	21.05	1.48492	23.8	0.0194273	3.60011	
8.7	10.7	9.7	1.41421	12.1	0.835685	0.855385	0.046495	0.0453306	0.845535	0.0139294	0.853912	0.717633	0.739308	0.182741	0.131999	0.728471	0.0153265	0.781767	0.575899	0.696526	0.15197	0.142362	0.636213	0.0852965	12	14.1	4.24264	4.4833	13.05	1.48492	15.1	0.0168156	0.528551	
8.3	7.5	7.9	0.565685	9.9	0.830242	0.761026	0.0673104	0.116918	0.795634	0.0489433	0.812793	0.84254	0.804816	0.117923	0.20896	0.823678	0.0266747	0.885989	0.732782	0.694114	0.114866	0.179199	0.713448	0.0273419	9.2	9	4.96208	4.18994	9.1	0.141421	10.5	0.0505656	0.567461	
16.3	21.8	19.05	3.88909	27.7	0.938911	0.962051	0.0289689	0.0127806	0.950481	0.0163624	0.956964	0.383882	0.47171	0.151303	0.204452	0.427796	0.0621041	0.566052	0.33695	0.455047	0.138797	0.186999	0.395999	0.0835069	52.4	59.5	38.4829	43.1155	55.95	5.02046	60.3	0.0107106	76.3096	
13.4	9.8	11.6	2.54558	15.2	0.922379	0.844231	0.0317251	0.0423713	0.883305	0.0552592	0.895931	0.780126	0.695799	0.117663	0.158982	0.737963	0.0596278	0.835844	0.737388	0.546617	0.0959352	0.168466	0.642002	0.134895	16.6	13.9	3.59629	5.27994	15.25	1.90919	17.5	0.0373838	3.23789	
14.7	13.1	13.9	1.13137	18	0.933065	0.898077	0.015319	0.0435615	0.915571	0.02474	0.920423	0.663883	0.723889	0.252166	0.248914	0.693886	0.0424309	0.753406	0.634246	0.556052	0.250682	0.196899	0.595149	0.0552918	27.2	23.3	20.9221	21.3804	25.25	2.75772	28.5	0.0147541	27.342	
21.6	17.6	19.6	2.82843	29.9	0.970766	0.93	0.0162754	0.0197804	0.950383	0.028826	0.95536	0.182401	0.172501	0.0654117	0.0691696	0.177451	0.00700054	0.245206	0.177204	0.148624	0.0622743	0.0594451	0.162914	0.0202092	146.9	133.9	101.782	103.641	140.4	9.19239	149.3	0.0151561	1494.53	
23.2	26.3	24.75	2.19203	40.8	0.976613	0.974231	0.0093218	0.00767924	0.975422	0.00168442	0.979225	0.101012	0.129437	0.0480395	0.0970791	0.115225	0.0200995	0.16054	0.090453	0.103682	0.0446825	0.0491016	0.0970675	0.00935429	278.8	295.2	134.291	174.463	287	11.5966	315.1	0.00800177	2591.94	
13.8	21	17.4	5.09117	25.5	0.919153	0.956026	0.0145214	0.0169874	0.937589	0.0260727	0.948239	0.516642	0.464807	0.286731	0.272118	0.490724	0.0366528	0.512369	0.302007	0.427852	0.189541	0.245238	0.364929	0.0889862	67.9	100.7	114.277	126.496	84.3	23.1931	102.9	0.0178304	443.989	
6.2	15.9	11.05	6.85894	20.6	0.756048	0.91641	0.0758367	0.0438187	0.836229	0.113393	0.918388	0.596951	0.214455	0.395122	0.108143	0.405703	0.270466	0.247401	0.0775527	0.187473	0.0401737	0.0892779	0.132513	0.0777254	23.7	93.8	28.1545	54.1578	58.75	49.5682	101.6	0.147063	1814.83	
13.9	16.8	15.35	2.05061	20.9	0.921774	0.934615	0.0297799	0.013541	0.928195	0.00908009	0.936502	0.465537	0.436499	0.299488	0.270806	0.451018	0.0205329	0.515358	0.361693	0.432992	0.238196	0.271571	0.397342	0.0504163	51.2	61.2	52.5712	55.0147	56.2	7.07107	62	0.0160202	97.863	
18.5	24.3	21.4	4.10122	39	0.952419	0.966538	0.0182122	0.0178819	0.959479	0.00998372	0.976956	0.239696	0.203873	0.250559	0.136275	0.221785	0.0253307	0.242834	0.11101	0.152703	0.0665388	0.103406	0.131856	0.0294814	181	223.7	192.81	219.236	202.35	30.1935	255.1	0.0335041	14189.8	
18.4	17.3	17.85	0.777817	25.9	0.951613	0.936026	0.0263386	0.0208523	0.943819	0.0110219	0.94957	0.46575	0.595918	0.150167	0.17851	0.530834	0.0920429	0.608482	0.437854	0.407553	0.132493	0.107804	0.422704	0.0214259	44.6	31.3	23.8663	13.6874	37.95	9.40452	46.6	0.013869	13.6396	
17.1	13.4	15.25	2.6163	27.4	0.94496	0.901795	0.0240447	0.0210159	0.923377	0.0305221	0.952582	0.218486	0.478983	0.138857	0.307797	0.348735	0.184199	0.321984	0.201247	0.162127	0.114368	0.0946502	0.181687	0.0276623	104.5	51.3	61.3791	51.4286	77.9	37.6181	108.6	0.0642622	1211.85	
20.2	16	18.1	2.96985	26.5	0.963105	0.924359	0.0120237	0.0261279	0.943732	0.0273975	0.949726	0.308691	0.34349	0.120174	0.183735	0.326091	0.0246067	0.392028	0.30244	0.234947	0.11901	0.0900979	0.268693	0.0477244	77	63.5	36.7726	40.8065	70.25	9.54594	78.4	0.0171111	156.072	
26.8	32.7	29.75	4.17193	55.7	0.987298	0.987821	0.00616304	0.00441021	0.987559	0.000369199	0.991432	0.0949183	0.120752	0.0372208	0.0444898	0.107835	0.0182669	0.18526	0.0885016	0.109767	0.0295841	0.0415362	0.0991342	0.0150368	328.6	312.5	141.688	135.048	320.55	11.3844	341.1	0.00770979	577.343	
19.4	23.7	21.55	3.04056	32	0.957863	0.964872	0.0199009	0.0168378	0.961367	0.00495603	0.964515	0.385458	0.44194	0.174059	0.17153	0.413699	0.0399391	0.557421	0.340809	0.420516	0.13685	0.171594	0.380662	0.0563613	63.4	64.5	41.5243	40.8663	63.95	0.777817	68.1	0.00567115	45.3908	
25.5	29.1	27.3	2.54558	48	0.984879	0.980128	0.00639325	0.00648813	0.982504	0.00335934	0.985759	0.107647	0.109167	0.0539624	0.0538453	0.108407	0.00107474	0.172419	0.0935611	0.10605	0.0500745	0.0523161	0.0998058	0.00883128	287.2	316.3	126.569	119.769	301.75	20.5768	325.3	0.00711904	3848.95	
11.4	15.9	13.65	3.18198	18.2	0.871976	0.92859	0.0808703	0.0196772	0.900283	0.0400321	0.91248	0.524193	0.537447	0.246377	0.270218	0.53082	0.00937167	0.592703	0.376444	0.52861	0.193188	0.272302	0.452527	0.107598	35.1	43.7	41.6905	40.8794	39.4	6.08112	44.5	0.0194236	370.182	
5.5	5.3	5.4	0.141421	6.6	0.671976	0.695897	0.0985136	0.0964029	0.683937	0.0169151	0.685446	0.586432	0.653768	0.136104	0.259954	0.6201	0.0476138	0.676256	0.555876	0.562459	0.143868	0.200923	0.559168	0.00465427	9.3	8.8	5.35516	5.61348	9.05	0.353553	9.8	0.000414871	0.979449	
17.2	14.8	16	1.69706	22.1	0.945161	0.923333	0.0201344	0.0186258	0.934247	0.0154347	0.93885	0.577471	0.658572	0.146173	0.205846	0.618021	0.0573468	0.727114	0.564432	0.507946	0.142165	0.191499	0.536189	0.0399413	31.4	23.5	12.4918	7.89163	27.45	5.58614	31.9	0.0123653	5.75812	
12.4	12.2	12.3	0.141421	16.2	0.903427	0.891026	0.0444306	0.0276096	0.897227	0.00876938	0.90446	0.615736	0.753523	0.161988	0.116696	0.68463	0.0974305	0.731351	0.557939	0.560793	0.14457	0.173427	0.559366	0.00201809	20.5	15.6	7.32196	4.5753	18.05	3.46482	22.4	0.0173828	3.57669	
12.1	14.5	13.3	1.69706	18.9	0.89496	0.909615	0.0306123	0.0299527	0.902288	0.0103631	0.917958	0.443282	0.441348	0.241873	0.22934	0.442315	0.00136747	0.501002	0.339242	0.398851	0.184378	0.205289	0.369046	0.0421499	39	42.4	27.8727	25.4087	40.7	2.40416	45.6	0.0317548	127.613	
23.7	23.5	23.6	0.141421	39.2	0.979234	0.963974	0.00570643	0.0112003	0.971604	0.0107901	0.977856	0.235345	0.229743	0.197107	0.172869	0.232544	0.00396083	0.339851	0.222651	0.219979	0.181824	0.173292	0.221315	0.00188991	136.6	136.2	56.5119	57.7808	136.4	0.282843	142.6	0.0144428	1231.63	
24.9	31.5	28.2	4.6669	52	0.98125	0.986667	0.0101053	0.00564362	0.983958	0.00383016	0.989163	0.0671782	0.0832742	0.0347055	0.0324378	0.0752262	0.0113816	0.11458	0.0553263	0.0691114	0.0181779	0.0198974	0.0622188	0.00974758	434.2	437	155.725	185.089	435.6	1.9799	491.1	0.00983308	4589.83	
21.6	26	23.8	3.11127	38.9	0.969556	0.971026	0.0108966	0.0150752	0.970291	0.00103887	0.975391	0.209904	0.229571	0.139194	0.119785	0.219738	0.013907	0.335695	0.196626	0.222894	0.127697	0.118605	0.20976	0.0185747	137	142.3	67.761	74.7515	139.65	3.74767	146	0.0102171	506.942	
17.5	21.1	19.3	2.54558	28.9	0.945968	0.957436	0.0239081	0.0089601	0.951702	0.00810921	0.959585	0.315652	0.304511	0.196476	0.167248	0.310082	0.00787787	0.399493	0.24365	0.29482	0.131345	0.163886	0.269235	0.0361823	84	98	67.2937	68.9186	91	9.89949	100.1	0.0149295	288.094	
16.1	20.2	18.15	2.89914	25.2	0.939315	0.950769	0.0194881	0.0145701	0.945042	0.00809971	0.948318	0.429098	0.47139	0.19609	0.213902	0.450244	0.0299051	0.5456	0.35205	0.431288	0.157999	0.158175	0.391669	0.0560303	47.6	52.5	30.8624	31.444	50.05	3.46482	54.7	0.00550442	166.844	
20.6	23.1	21.85	1.76777	32.5	0.966331	0.961026	0.0113673	0.0142019	0.963678	0.0037512	0.967997	0.348923	0.363668	0.147331	0.130926	0.356295	0.0104263	0.499554	0.31791	0.351995	0.120202	0.119925	0.334952	0.0241024	69.2	72.4	33.5122	34.2384	70.8	2.26274	73.9	0.00948926	198.285	
20.5	20.5	20.5	0	36	0.96371	0.955769	0.010103	0.0143051	0.959739	0.00561474	0.973787	0.341933	0.449903	0.190551	0.220296	0.395918	0.0763464	0.400802	0.237461	0.242211	0.154856	0.175051	0.239836	0.00335864	91	64.3	77.2154	48.6439	77.65	18.8798	122.5	0.0293021	6498.3	
21.6	24.8	23.2	2.26274	36.9	0.970363	0.96859	0.00926591	0.0103671	0.969476	0.00125381	0.973318	0.231773	0.271692	0.0710956	0.0921052	0.251733	0.0282269	0.379305	0.220404	0.256503	0.0664543	0.0869549	0.238454	0.0255261	99.8	99.1	30.9616	31.3597	99.45	0.494975	104.3	0.00805634	102.458	
16.1	18.8	17.45	1.90919	26.3	0.945565	0.946538	0.0187691	0.0150005	0.946051	0.000688683	0.953286	0.333212	0.310243	0.262011	0.21971	0.321728	0.0162418	0.40516	0.270608	0.288667	0.20697	0.181641	0.279637	0.0127693	94.8	101.3	80.0969	78.891	98.05	4.59619	102.9	0.0149265	139.318	
20.8	23.9	22.35	2.19203	34.7	0.967742	0.966538	0.0104112	0.0100668	0.96714	0.000850985	0.972692	0.372739	0.361786	0.206669	0.173109	0.367262	0.00774509	0.497063	0.303914	0.354075	0.13786	0.170639	0.328994	0.0354689	70.9	83.6	38.5067	46.0005	77.25	8.98026	85.8	0.011472	136.204	
11.2	9.8	10.5	0.989949	12.7	0.893952	0.842436	0.041397	0.0623886	0.868194	0.0364271	0.870736	0.726165	0.717395	0.190152	0.177565	0.72178	0.00620127	0.782897	0.699927	0.600254	0.209354	0.129809	0.65009	0.0704796	15.5	13.7	6.41613	5.57873	14.6	1.27279	16.1	0.0125015	0.953562	
